ID,Gene.symbol,Gene.title,Gene.ID,adj.P.Val,P.Value,t,B,logFC
8111960,C5orf34,chromosome 5 open reading frame 34,375444,0.188893,0.00496,3.4,-2.01167,1.2
8177478,RAD17,RAD17 checkpoint clamp loader component,5884,0.188893,0.005,3.39,-2.01785,0.734
8030831,ZNF175,zinc finger protein 175,7728,0.190766,0.00508,3.39,-2.03338,0.804
8027241,ZNF253,zinc finger protein 253,56242,0.190846,0.00509,3.39,-2.03482,0.722
8030997,ZNF813,zinc finger protein 813,126017,0.191689,0.00514,3.38,-2.04427,0.718
8112596,ANKRA2,ankyrin repeat family A member 2,57763,0.195916,0.00543,3.35,-2.09525,0.742
8090988,CEP70,centrosomal protein 70,80321,0.197711,0.00558,3.34,-2.12078,0.772
8139433,MYO1G,myosin IG,64005,0.198008,0.00571,3.32,-2.14213,0.73
8066214,TGM2,transglutaminase 2,7052,0.201314,0.00589,3.31,-2.17063,0.864
8039692,ZNF814,zinc finger protein 814,730051,0.203941,0.00607,3.29,-2.19893,0.732
8096116,GPAT3,glycerol-3-phosphate acyltransferase 3,84803,0.20452,0.00619,3.28,-2.21689,0.702
8162586,SLC35D2,solute carrier family 35 member D2,11046,0.205906,0.00627,3.27,-2.22937,0.8
8081069,ZNF654,zinc finger protein 654,55279,0.212459,0.0068,3.23,-2.30505,0.726
8016414,SKAP1,src kinase associated phosphoprotein 1,8631,0.216212,0.00704,3.21,-2.33685,0.906
8126878,RHAG,Rh-associated glycoprotein,6005,0.217955,0.00731,3.19,-2.37105,0.852
8012896,PMP22,peripheral myelin protein 22,5376,0.217963,0.00734,3.19,-2.37523,0.736
8014259,SLFN14,schlafen family member 14,342618,0.221422,0.00771,3.17,-2.42082,0.88
7972269,TGDS,"TDP-glucose 4,6-dehydratase",23483,0.223149,0.00784,3.16,-2.4363,0.688
7945371,IFITM3,interferon induced transmembrane protein 3,10410,0.22377,0.00792,3.15,-2.44621,0.868
7963760,NFE2,"nuclear factor, erythroid 2",4778,0.225282,0.00832,3.13,-2.49184,0.754
7905733,HAX1,HCLS1 associated protein X-1,10456,0.225282,0.00838,3.12,-2.49842,0.834
8008547,TOM1L1,target of myb1 like 1 membrane trafficking protein,10040,0.225282,0.0084,3.12,-2.50019,0.93
8039695,ZNF417,zinc finger protein 417,147687,0.227221,0.00863,3.11,-2.52601,0.708
7947138,FANCF,Fanconi anemia complementation group F///Fanconi anemia complementation group F,2188,0.228372,0.00875,3.1,-2.53873,0.792
8021081,SLC14A1,solute carrier family 14 member 1 (Kidd blood group),6563,0.229403,0.00885,3.09,-2.5487,0.694
7971590,CAB39L,calcium binding protein 39 like,81617,0.236657,0.00956,3.05,-2.62055,1.18
7953428,CD4,CD4 molecule,920,0.238308,0.00968,3.05,-2.63212,0.766
8005202,SNORD49A,"small nucleolar RNA, C/D box 49A",26800,0.238398,0.00975,3.04,-2.63899,0.932
8039017,ZNF816,zinc finger protein 816,125893,0.238711,0.0099,3.03,-2.65335,0.804
7946742,CYP2R1,cytochrome P450 family 2 subfamily R member 1,120227,0.23999,0.0101,3.02,-2.67177,0.752
7911199,GCSAML,germinal center associated signaling and motility like,148823,0.240584,0.0102,3.02,-2.68079,1.04
8106931,SLF1,SMC5-SMC6 complex localization factor 1,84250,0.241264,0.0103,3.01,-2.68863,0.726
8038954,ZNF616,zinc finger protein 616,90317,0.242161,0.0104,3.01,-2.70052,0.742
8060897,PLCB4,phospholipase C beta 4,5332,0.245268,0.0107,2.99,-2.72828,0.754
8078991,ZNF619,zinc finger protein 619,285267,0.246251,0.0108,2.99,-2.7359,0.726
7981990,SNORD116-21,"small nucleolar RNA, C/D box 116-21",100033432,0.24975,0.0111,2.97,-2.76199,0.884
8081612,ABHD10,abhydrolase domain containing 10,55347,0.251013,0.0112,2.97,-2.77072,0.764
8039645,ZNF772,zinc finger protein 772,400720,0.251073,0.0113,2.97,-2.77259,0.788
8084704,EIF4A2,eukaryotic translation initiation factor 4A2,1974,0.25658,0.0119,2.94,-2.82503,0.774
8054517,LINC01123,long intergenic non-protein coding RNA 1123///long intergenic non-protein coding RNA 1106,440894,0.257814,0.0121,2.93,-2.8382,0.824
8102993,GYPB,glycophorin B (MNS blood group),2994,0.265831,0.0132,2.88,-2.91739,1.05
7945962,TRIM21,tripartite motif containing 21,6737,0.268023,0.0135,2.87,-2.9379,0.72
8093993,TADA2B,transcriptional adaptor 2B,93624,0.268023,0.0135,2.87,-2.93825,0.76
7955797,AMHR2,anti-Mullerian hormone receptor type 2,269,0.269002,0.0136,2.87,-2.94858,0.688
8150138,TEX15,testis expressed 15,56154,0.269927,0.0138,2.86,-2.95938,0.962
8031825,ZNF587B,zinc finger protein 587B///zinc finger protein 814,100293516,0.270164,0.014,2.85,-2.97204,0.8
8033795,ZNF561,zinc finger protein 561,93134,0.275554,0.0145,2.83,-3.00592,0.688
8044700,DPP10,dipeptidyl peptidase like 10,57628,0.282114,0.0151,2.81,-3.04447,1.76
8091411,TM4SF1,transmembrane 4 L six family member 1,4071,0.285693,0.0158,2.79,-3.08343,0.834
8036755,CLC,Charcot-Leyden crystal galectin,1178,0.290985,0.0164,2.77,-3.11972,0.924
7996837,CDH1,cadherin 1,999,0.291185,0.0165,2.76,-3.12351,0.718
8084794,IL1RAP,interleukin 1 receptor accessory protein,3556,0.291432,0.0165,2.76,-3.12528,0.956
8030914,ZNF610,zinc finger protein 610,162963,0.294436,0.017,2.75,-3.1509,0.764
8057771,STAT4,signal transducer and activator of transcription 4,6775,0.297242,0.0175,2.73,-3.17778,0.9
8153819,CYHR1,cysteine and histidine rich 1,50626,0.30327,0.0184,2.71,-3.22298,0.766
8044605,PAX8-AS1,PAX8 antisense RNA 1,654433,0.317504,0.0207,2.64,-3.33281,0.772
7921526,PIGM,phosphatidylinositol glycan anchor biosynthesis class M,93183,0.322273,0.0218,2.62,-3.38065,0.748
7973403,CMTM5,CKLF like MARVEL transmembrane domain containing 5,116173,0.323702,0.0221,2.61,-3.3919,0.744
8082585,COL6A5,collagen type VI alpha 5 chain,256076,0.335581,0.0246,2.55,-3.49041,1.08
8051993,PIGF,phosphatidylinositol glycan anchor biosynthesis class F,5281,0.335592,0.0248,2.55,-3.49635,0.768
7908968,LAX1,lymphocyte transmembrane adaptor 1,54900,0.337389,0.025,2.54,-3.50384,0.776
7921625,SLAMF6,SLAM family member 6,114836,0.338996,0.0255,2.53,-3.52091,0.952
7931852,TUBAL3,tubulin alpha like 3,79861,0.340726,0.0258,2.53,-3.53168,0.794
7977615,RNASE1,"ribonuclease A family member 1, pancreatic",6035,0.34268,0.0261,2.52,-3.54204,0.944
8045889,TANC1,"tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 1",85461,0.343058,0.0262,2.52,-3.54581,1.08
8117321,TRIM38,tripartite motif containing 38,10475,0.353767,0.0287,2.47,-3.62766,0.748
8070010,SYNJ1,synaptojanin 1,8867,0.367811,0.032,2.41,-3.72729,0.706
8101780,HPGDS,hematopoietic prostaglandin D synthase,27306,0.381943,0.0355,2.35,-3.82142,0.768
8069541,SAMSN1,"SAM domain, SH3 domain and nuclear localization signals 1",64092,0.388276,0.0377,2.32,-3.87482,0.706
7948221,PRG2,"proteoglycan 2, pro eosinophil major basic protein",5553,0.388815,0.0381,2.32,-3.88374,1.16
7979721,TMEM229B,transmembrane protein 229B,161145,0.391973,0.0401,2.29,-3.92856,0.766
8059710,SNORD20,"small nucleolar RNA, C/D box 20",6082,0.412533,0.0463,2.21,-4.05781,0.876
7906443,FCER1A,Fc fragment of IgE receptor Ia,2205,0.413427,0.0468,2.2,-4.06685,0.716
8044021,IL1RL1,interleukin 1 receptor like 1,9173,0.41431,0.0471,2.2,-4.07282,0.846
7968232,SNORD102,"small nucleolar RNA, C/D box 102",26771,0.417628,0.0482,2.19,-4.09355,0.702
8174715,SNORA69,"small nucleolar RNA, H/ACA box 69",26779,0.443066,0.061,2.06,-4.30182,0.87
7923578,FMOD,fibromodulin,2331,0.453603,0.066,2.01,-4.36983,0.79
8160168,FREM1,FRAS1 related extracellular matrix 1,158326,0.467826,0.0742,1.95,-4.47231,1.18
8097335,HSPA4L,heat shock protein family A (Hsp70) member 4 like,22824,0.480744,0.0808,1.9,-4.54514,0.892
8032749,SNORD37,"small nucleolar RNA, C/D box 37",26812,0.488516,0.0852,1.87,-4.59141,0.732
7981974,SNORD116-13,"small nucleolar RNA, C/D box 116-13",100033425,0.489072,0.0857,1.86,-4.59599,0.824
8022674,CDH2,cadherin 2,1000,0.00391,1.04e-06,-8.76,5.56685,-1.62
7935270,BLNK,B-cell linker,29760,0.00391,1.2e-06,-8.64,5.44992,-1.48
7918457,KCNA3,potassium voltage-gated channel subfamily A member 3,3738,0.004145,1.49e-06,-8.47,5.2738,-2.34
8004691,TMEM88,transmembrane protein 88,92162,0.007581,3.42e-06,-7.84,4.58481,-1.22
8162455,NINJ1,ninjurin 1,4814,0.008629,4.66e-06,-7.61,4.32043,-1.06
8152215,KLF10,Kruppel like factor 10,7071,0.011055,6.31e-06,-7.4,4.06216,-1.55
8028652,ZFP36,ZFP36 ring finger protein,7538,0.012899,8.52e-06,-7.18,3.80266,-1.77
8040103,ID2,"inhibitor of DNA binding 2, HLH protein",3398,0.013001,1.03e-05,-7.05,3.6352,-2.04
7916986,NEGR1,neuronal growth regulator 1,257194,0.019063,1.89e-05,-6.64,3.1065,-1.23
8178435,IER3,immediate early response 3,8870,0.02197,2.64e-05,-6.42,2.81027,-2.05
8023220,SMAD7,SMAD family member 7,4092,0.022752,3.14e-05,-6.31,2.65464,-1.68
7903162,TMEM56-RWDD3,TMEM56-RWDD3 readthrough///transmembrane protein 56,100527978,0.023456,3.45e-05,-6.25,2.57099,-0.974
7922219,SELL,selectin L,6402,0.026976,4.39e-05,-6.09,2.35655,-1.35
7957260,GLIPR1,GLI pathogenesis related 1,11010,0.026976,4.59e-05,-6.07,2.31504,-1.62
8148448,KHDRBS3,"KH RNA binding domain containing, signal transduction associated 3",10656,0.026976,4.85e-05,-6.03,2.26682,-0.888
8049435,SH3BP4,SH3 domain binding protein 4,23677,0.026976,4.86e-05,-6.03,2.26392,-1.04
8146794,PREX2,"phosphatidylinositol-3,4,5-trisphosphate dependent Rac exchange factor 2",80243,0.027038,5.06e-05,-6,2.22799,-1.08
8175593,IDS,iduronate 2-sulfatase,3423,0.027038,5.34e-05,-5.97,2.17864,-1.48
8105989,LOC441081,POM121 membrane glycoprotein (rat) pseudogene,441081,0.02985,6.66e-05,-5.83,1.98005,-0.994
7977270,LOC388022,uncharacterized LOC388022,388022,0.02985,6.69e-05,-5.83,1.97632,-0.948
7949532,FOSL1,"FOS like 1, AP-1 transcription factor subunit",8061,0.030839,7.04e-05,-5.8,1.92964,-0.848
8018114,SDK2,sidekick cell adhesion molecule 2,54549,0.032208,8.42e-05,-5.69,1.76697,-1.22
8077366,LRRN1,leucine rich repeat neuronal 1,57633,0.032208,8.47e-05,-5.68,1.76164,-1.02
7968789,RGCC,regulator of cell cycle,28984,0.032208,8.62e-05,-5.67,1.74607,-1.54
8083876,SKIL,SKI-like proto-oncogene,6498,0.032318,8.97e-05,-5.65,1.71007,-2.24
8099476,PROM1,prominin 1,8842,0.032318,9.03e-05,-5.65,1.70392,-1.43
8029465,BCL3,B-cell CLL/lymphoma 3,602,0.033873,9.65e-05,-5.61,1.64339,-1.16
8111255,CDH10,cadherin 10,1008,0.035553,0.000107,-5.55,1.55323,-0.948
8114010,IRF1,interferon regulatory factor 1,3659,0.037463,0.000116,-5.49,1.47624,-1.31
7948364,MPEG1,macrophage expressed 1,219972,0.038019,0.000124,-5.45,1.41331,-2.01
7922717,RGS16,regulator of G-protein signaling 16,6004,0.038261,0.000129,-5.43,1.38044,-0.906
8161270,ANKRD18A,ankyrin repeat domain 18A,253650,0.042097,0.00015,-5.34,1.23851,-1.23
8123744,F13A1,coagulation factor XIII A chain,2162,0.043619,0.000162,-5.3,1.17139,-2.24
8101126,CXCL10,C-X-C motif chemokine ligand 10,3627,0.043619,0.000162,-5.29,1.16721,-1.21
8174513,CHRDL1,chordin like 1,91851,0.045403,0.000176,-5.25,1.09415,-0.822
7997712,IRF8,interferon regulatory factor 8,3394,0.046601,0.000182,-5.23,1.06314,-2.83
8122265,TNFAIP3,TNF alpha induced protein 3,7128,0.048118,0.000192,-5.19,1.01358,-1.66
7977319,PLD4,phospholipase D family member 4,122618,0.048236,0.000198,-5.17,0.98324,-1.1
8092691,BCL6,B-cell CLL/lymphoma 6,604,0.049081,0.000215,-5.13,0.90872,-1.47
7955578,GRASP,general receptor for phosphoinositides 1 associated scaffold protein,160622,0.051788,0.00023,-5.09,0.84676,-1.2
7929574,DNTT,DNA nucleotidylexotransferase,1791,0.0554,0.000258,-5.02,0.74246,-1.15
8100994,CXCL2,C-X-C motif chemokine ligand 2,2920,0.056128,0.000266,-5,0.71228,-1.76
7954090,EMP1,epithelial membrane protein 1,2012,0.05647,0.000272,-4.99,0.69429,-1.96
7902158,TCTEX1D1,Tctex1 domain containing 1,200132,0.05647,0.000278,-4.98,0.67391,-1.36
7970737,FLT3,fms related tyrosine kinase 3,2322,0.057459,0.000292,-4.95,0.62851,-1.67
8080964,GXYLT2,glucoside xylosyltransferase 2,727936,0.057581,0.000294,-4.95,0.6211,-1.16
8083968,NLGN1,neuroligin 1,22871,0.05848,0.000302,-4.93,0.59598,-0.866
8024056,ELANE,"elastase, neutrophil expressed",1991,0.059421,0.000312,-4.91,0.56569,-2.45
7964631,FAM19A2,"family with sequence similarity 19 member A2, C-C motif chemokine like",338811,0.06365,0.00034,-4.86,0.48595,-1.19
7962212,PKP2,plakophilin 2,5318,0.063698,0.000344,-4.86,0.4768,-1.34
8004671,KDM6B,lysine demethylase 6B,23135,0.070849,0.000426,-4.74,0.27879,-0.94
7906085,LMNA,lamin A/C,4000,0.074031,0.000465,-4.68,0.19576,-1.15
7906377,MNDA,myeloid cell nuclear differentiation antigen,4332,0.077127,0.000506,-4.64,0.1189,-1.35
7988414,GATM,glycine amidinotransferase,2628,0.078649,0.000527,-4.61,0.08087,-0.916
7978407,PRKD1,protein kinase D1,5587,0.078701,0.000534,-4.61,0.06852,-1.07
7919751,MCL1,BCL2 family apoptosis regulator,4170,0.078701,0.000537,-4.6,0.06223,-1.04
7901054,PLK3,polo like kinase 3,1263,0.083143,0.000592,-4.55,-0.02733,-1.42
8014369,CCL3,C-C motif chemokine ligand 3,6348,0.085258,0.000622,-4.52,-0.07393,-1.06
8138231,THSD7A,thrombospondin type 1 domain containing 7A,221981,0.087125,0.000655,-4.49,-0.12216,-0.934
7973108,ECRP,ribonuclease A family member 2 pseudogene///ribonuclease A family member 2 pseudogene,643332,0.087125,0.000657,-4.49,-0.12438,-1.4
8026047,JUNB,"JunB proto-oncogene, AP-1 transcription factor subunit",3726,0.087125,0.000664,-4.49,-0.13437,-0.904
8071061,TPTEP1,transmembrane phosphatase with tensin homology pseudogene 1,387590,0.087125,0.000682,-4.47,-0.15971,-1.3
8051762,SLC8A1,solute carrier family 8 member A1,6546,0.092156,0.000756,-4.41,-0.25467,-0.84
8105067,PTGER4,prostaglandin E receptor 4,5734,0.092156,0.000756,-4.41,-0.2556,-0.864
8073007,MAFF,MAF bZIP transcription factor F,23764,0.098125,0.000899,-4.32,-0.41636,-1.19
8143471,CLEC5A,C-type lectin domain family 5 member A,23601,0.098274,0.000906,-4.31,-0.42387,-0.976
8031238,LILRB4,leukocyte immunoglobulin like receptor B4,11006,0.100921,0.000943,-4.29,-0.46071,-0.964
8160912,C9orf131,chromosome 9 open reading frame 131,138724,0.101036,0.00095,-4.29,-0.46773,-0.976
8140356,HIP1,huntingtin interacting protein 1,3092,0.106942,0.00107,-4.22,-0.57848,-0.78
8025601,ICAM1,intercellular adhesion molecule 1,3383,0.107153,0.00107,-4.22,-0.58312,-1.43
8166784,TSPAN7,tetraspanin 7,7102,0.107838,0.00109,-4.21,-0.60016,-0.87
7921228,ETV3,ETS variant 3,2117,0.109166,0.00111,-4.2,-0.61685,-0.982
7902541,IFI44L,interferon induced protein 44 like,10964,0.110123,0.00116,-4.18,-0.65343,-0.786
8024228,MIDN,midnolin,90007,0.112198,0.00121,-4.16,-0.69133,-0.8
8163002,KLF4,Kruppel like factor 4,9314,0.116149,0.00128,-4.12,-0.74625,-1.72
7952641,ARHGAP32,Rho GTPase activating protein 32,9743,0.116582,0.0013,-4.12,-0.76087,-1.83
7940191,STX3,syntaxin 3,6809,0.121086,0.00142,-4.07,-0.84533,-0.84
8082058,CSTA,cystatin A,1475,0.121086,0.00143,-4.07,-0.84664,-1.21
8008588,HLF,"HLF, PAR bZIP transcription factor",3131,0.121351,0.00144,-4.06,-0.85426,-0.854
8016261,LOC644172,mitogen-activated protein kinase 8 interacting protein 1 pseudogene///mitogen-activated protein kinase 8 interacting protein 1,644172,0.121351,0.00144,-4.06,-0.85805,-0.822
8121257,PRDM1,PR/SET domain 1,639,0.123965,0.00153,-4.03,-0.91411,-0.836
8000184,IGSF6,immunoglobulin superfamily member 6,10261,0.123965,0.00154,-4.02,-0.91762,-1.79
7951133,MAML2,mastermind like transcriptional coactivator 2///mastermind like transcriptional coactivator 2,84441,0.123965,0.00154,-4.02,-0.91945,-0.8
8035083,CYP4F2,cytochrome P450 family 4 subfamily F member 2,8529,0.124995,0.00163,-3.99,-0.9692,-0.924
8070665,LOC102724428,serine/threonine-protein kinase SIK1///salt inducible kinase 1,102724428,0.125201,0.00165,-3.99,-0.98359,-1.12
7940237,MS4A4A,membrane spanning 4-domains A4A,51338,0.125489,0.00168,-3.98,-0.99805,-0.868
7908917,BTG2,BTG anti-proliferation factor 2,7832,0.125489,0.00168,-3.98,-0.99844,-1.2
8149955,PBK,PDZ binding kinase,55872,0.125489,0.0017,-3.97,-1.01056,-0.774
7957023,LYZ,lysozyme,4069,0.127113,0.00176,-3.95,-1.04342,-1.54
7912994,IFFO2,intermediate filament family orphan 2,126917,0.131385,0.00188,-3.92,-1.10617,-0.876
8100827,JCHAIN,joining chain of multimeric IgA and IgM,3512,0.131509,0.00189,-3.91,-1.109,-1.61
8093294,CCR2,C-C motif chemokine receptor 2,729230,0.136947,0.00205,-3.87,-1.18702,-0.866
8111524,UGT3A2,UDP glycosyltransferase family 3 member A2,167127,0.139169,0.00213,-3.85,-1.22242,-1.28
8101304,RASGEF1B,RasGEF domain family member 1B,153020,0.140531,0.00216,-3.84,-1.23518,-1.39
8099967,RBM47,RNA binding motif protein 47,54502,0.140722,0.00217,-3.84,-1.23827,-0.912
7927681,BICC1,BicC family RNA binding protein 1,80114,0.141385,0.00219,-3.83,-1.2463,-0.944
7971922,PCDH9,protocadherin 9,5101,0.14233,0.00225,-3.82,-1.27231,-0.792
8112428,CD180,CD180 molecule,4064,0.14233,0.00225,-3.82,-1.27358,-1.49
7902205,IL12RB2,interleukin 12 receptor subunit beta 2,3595,0.144584,0.00232,-3.8,-1.3018,-1.12
8002181,DPEP3,dipeptidase 3,64180,0.145692,0.00235,-3.8,-1.31341,-0.772
7949124,PYGM,"phosphorylase, glycogen, muscle",5837,0.146728,0.00239,-3.79,-1.32899,-0.866
8061564,ID1,"inhibitor of DNA binding 1, HLH protein",3397,0.146728,0.00241,-3.78,-1.33743,-1.19
8095680,CXCL8,C-X-C motif chemokine ligand 8,3576,0.149438,0.00253,-3.76,-1.38428,-0.962
8106418,CRHBP,corticotropin releasing hormone binding protein,1393,0.150706,0.00263,-3.74,-1.41765,-1.91
7967322,HCAR3,hydroxycarboxylic acid receptor 3,8843,0.150706,0.00266,-3.73,-1.42977,-1.52
8121277,AIM1,absent in melanoma 1,202,0.152594,0.00275,-3.71,-1.45871,-1.16
7900699,CDC20,cell division cycle 20,991,0.153569,0.00278,-3.71,-1.46999,-0.818
8135069,SERPINE1,serpin family E member 1,5054,0.153569,0.00278,-3.71,-1.47088,-1.1
7980958,LGMN,legumain,5641,0.156984,0.00294,-3.68,-1.52189,-0.964
8040211,KLF11,Kruppel like factor 11,8462,0.158871,0.00299,-3.67,-1.53873,-0.8
7973105,RNASE3,ribonuclease A family member 3,6037,0.160098,0.00304,-3.66,-1.5542,-1.11
8152617,HAS2,hyaluronan synthase 2,3037,0.161784,0.00323,-3.63,-1.60953,-0.88
7994109,PLK1,polo like kinase 1,5347,0.165922,0.00346,-3.59,-1.67504,-1.09
8083324,TSC22D2,TSC22 domain family member 2,9819,0.165922,0.00346,-3.59,-1.67571,-0.822
8121588,DSE,dermatan sulfate epimerase,29940,0.17002,0.0036,-3.57,-1.71269,-0.892
8160088,MPDZ,multiple PDZ domain crumbs cell polarity complex component,8777,0.170037,0.00364,-3.56,-1.7218,-0.95
7908388,RGS1,regulator of G-protein signaling 1,5996,0.174436,0.00392,-3.52,-1.79052,-1.34
7922976,PTGS2,prostaglandin-endoperoxide synthase 2,5743,0.174436,0.00392,-3.52,-1.791,-0.908
7940216,MS4A3,membrane spanning 4-domains A3,932,0.177289,0.00412,-3.5,-1.83681,-1.71
8171359,GPM6B,glycoprotein M6B,2824,0.178095,0.00415,-3.49,-1.84502,-0.936
8041383,LTBP1,latent transforming growth factor beta binding protein 1,4052,0.178095,0.00418,-3.49,-1.85022,-0.77
8014391,CCL3L3,C-C motif chemokine ligand 3 like 3///C-C motif chemokine ligand 3 like 1///C-C motif chemokine ligand 3,414062,0.184994,0.00464,-3.43,-1.94955,-0.922
7961075,CD69,CD69 molecule,969,0.187888,0.00489,-3.41,-1.99688,-0.796
7902104,PDE4B,phosphodiesterase 4B,5142,0.188893,0.00499,-3.4,-2.01597,-0.928
8111271,CDH9,cadherin 9,1007,0.191689,0.00513,-3.38,-2.04281,-1.26
8120043,RUNX2,runt related transcription factor 2,860,0.193827,0.0053,-3.36,-2.07264,-0.846
7965335,DUSP6,dual specificity phosphatase 6,1848,0.193827,0.00531,-3.36,-2.07483,-1.17
8077441,BHLHE40,basic helix-loop-helix family member e40,8553,0.197047,0.0055,-3.34,-2.10765,-0.864
8129254,MAN1A1,mannosidase alpha class 1A member 1,4121,0.197232,0.00552,-3.34,-2.11057,-0.906
8034696,MIR27A,microRNA 27a,407018,0.197232,0.00553,-3.34,-2.11152,-0.784
8101284,PRKG2,"protein kinase, cGMP-dependent, type II",5593,0.197797,0.00561,-3.33,-2.12609,-1.09
8108301,KIF20A,kinesin family member 20A,10112,0.198008,0.00572,-3.32,-2.14368,-0.934
7967318,HCAR2,hydroxycarboxylic acid receptor 2,338442,0.20764,0.00643,-3.26,-2.25214,-1.14
8061416,CST7,cystatin F,8530,0.210268,0.00661,-3.25,-2.27836,-1.06
7933872,EGR2,early growth response 2,1959,0.217526,0.00718,-3.2,-2.35515,-0.83
7955589,NR4A1,nuclear receptor subfamily 4 group A member 1,3164,0.218229,0.00739,-3.19,-2.38183,-1.41
7919560,RNVU1-15,"RNA, variant U1 small nuclear 15",101954267,0.218229,0.0074,-3.19,-2.38297,-1.66
7911178,NLRP3,NLR family pyrin domain containing 3,114548,0.225282,0.00822,-3.13,-2.48032,-1.15
8026300,ADGRE5,adhesion G protein-coupled receptor E5,976,0.225282,0.00831,-3.13,-2.491,-0.838
8108370,EGR1,early growth response 1,1958,0.225282,0.00837,-3.12,-2.4969,-1.19
8012349,PER1,period circadian clock 1,5187,0.225282,0.00838,-3.12,-2.49822,-0.854
8101511,WDFY3,WD repeat and FYVE domain containing 3,23001,0.225282,0.00839,-3.12,-2.49969,-0.818
7918052,OLFM3,olfactomedin 3,118427,0.231537,0.00912,-3.08,-2.57734,-0.834
8104663,CDH6,cadherin 6,1004,0.231537,0.00913,-3.08,-2.57768,-0.804
7964834,CPM,carboxypeptidase M,1368,0.232118,0.00919,-3.07,-2.58432,-1.14
7922200,SELP,selectin P,6403,0.235847,0.00943,-3.06,-2.60838,-0.946
7985493,TM6SF1,transmembrane 6 superfamily member 1,53346,0.236657,0.00951,-3.06,-2.61586,-0.922
8095390,UGT2B10,UDP glucuronosyltransferase family 2 member B10,7365,0.236657,0.00952,-3.05,-2.61653,-0.964
8100768,LOC101929773,UDP-glucuronosyltransferase 2B10-like///UDP glucuronosyltransferase family 2 member B28///UDP glucuronosyltransferase family 2 member B11///UDP glucuronosyltransferase family 2 member B17///UDP glucuronosyltransferase family 2 member B10///UDP glucuronosyltransferase family 2 member B7///UDP glucuronosyltransferase family 2 member B4,101929773,0.242161,0.0104,-3.01,-2.69963,-1.13
8021653,SERPINB8,serpin family B member 8,5271,0.242404,0.0105,-3,-2.70529,-1.19
8155487,FGF7P3,fibroblast growth factor 7 pseudogene 3///fibroblast growth factor 7 pseudogene 6///fibroblast growth factor 7,654466,0.242742,0.0106,-3,-2.71401,-1.05
8064451,SIRPB2,signal regulatory protein beta 2,284759,0.242897,0.0106,-3,-2.71612,-0.894
7948455,MS4A6A,membrane spanning 4-domains A6A,64231,0.248059,0.011,-2.98,-2.74884,-0.93
8082869,PPP2R3A,protein phosphatase 2 regulatory subunit B''alpha,5523,0.249075,0.0111,-2.97,-2.7569,-0.782
8130556,SOD2,"superoxide dismutase 2, mitochondrial",6648,0.252143,0.0114,-2.96,-2.78438,-0.772
7979307,DLGAP5,DLG associated protein 5,9787,0.253877,0.0116,-2.95,-2.79945,-0.86
8041853,EPCAM,epithelial cell adhesion molecule,4072,0.260868,0.0125,-2.91,-2.86934,-0.916
8161520,PGM5P2,phosphoglucomutase 5 pseudogene 2///phosphoglucomutase 5,595135,0.263613,0.0128,-2.9,-2.88788,-0.834
7965156,LIN7A,"lin-7 homolog A, crumbs cell polarity complex component",8825,0.266359,0.0133,-2.88,-2.92739,-0.81
7896740,OR4F17,olfactory receptor family 4 subfamily F member 17///olfactory receptor family 4 subfamily F member 5///olfactory receptor family 4 subfamily F member 4,81099,0.266359,0.0133,-2.88,-2.9281,-1.23
8074237,CECR1,"cat eye syndrome chromosome region, candidate 1",51816,0.269428,0.0137,-2.86,-2.95381,-0.968
7971150,LHFP,lipoma HMGIC fusion partner,10186,0.270164,0.0139,-2.86,-2.96482,-0.936
8100758,UGT2B11,UDP glucuronosyltransferase family 2 member B11///UDP glucuronosyltransferase family 2 member B17///UDP glucuronosyltransferase family 2 member B15///UDP glucuronosyltransferase family 2 member B10///UDP glucuronosyltransferase family 2 member B7,10720,0.270164,0.014,-2.85,-2.97233,-1.43
7977472,OR11H12,olfactory receptor family 11 subfamily H member 12///olfactory receptor family 11 subfamily H member 1,440153,0.270164,0.014,-2.85,-2.97296,-1.35
7903414,AMY2B,"amylase, alpha 2B (pancreatic)///amylase, alpha 2A (pancreatic)///amylase, alpha 1C (salivary)///amylase, alpha 1B (salivary)///amylase, alpha 1A (salivary)",280,0.277884,0.0147,-2.83,-3.01813,-0.794
7963770,GPR84,G protein-coupled receptor 84,53831,0.282311,0.0152,-2.81,-3.04563,-0.972
8038809,NKG7,natural killer cell granule protein 7,4818,0.282936,0.0152,-2.81,-3.05041,-0.896
7988876,MYO5C,myosin VC,55930,0.284256,0.0156,-2.79,-3.07427,-0.804
8169580,IL13RA1,interleukin 13 receptor subunit alpha 1,3597,0.284256,0.0157,-2.79,-3.07593,-1.05
8081214,GPR15,G protein-coupled receptor 15,2838,0.284256,0.0157,-2.79,-3.07631,-0.872
8136807,PRSS3P2,"protease, serine 3 pseudogene 2///protease, serine 2///protease, serine 3 pseudogene 2///protease, serine 2",154754,0.290766,0.0164,-2.77,-3.11837,-0.788
8092552,IGF2BP2,insulin like growth factor 2 mRNA binding protein 2,10644,0.294436,0.017,-2.75,-3.14998,-1.39
8115076,CSF1R,colony stimulating factor 1 receptor,1436,0.294476,0.017,-2.75,-3.15173,-0.978
