Source1,Source2,Shared_Targets_Count
CAMTA1,WDR77,1
CAMTA1,MAP4,1
CAMTA1,PLIN3,1
CAMTA1,GYG1,1
CAMTA1,FOSL1,1
CAMTA1,UST,1
CAMTA1,CCT3,1
CAMTA1,PDGFRA,1
CAMTA1,RRAS,1
CAMTA1,ERLIN1,1
CAMTA1,SNTB2,1
CAMTA1,BRCA1,1
CAMTA1,RAB3GAP2,1
CAMTA1,AKR1B1,1
CAMTA1,GATA4,1
CAMTA1,CXCL9,1
CAMTA1,PDXK,1
CAMTA1,PEA15,1
CAMTA1,HRK,1
CAMTA1,TNFRSF10A,1
CAMTA1,BCL10,1
CAMTA1,PKP2,1
CAMTA1,STX1A,1
CAMTA1,TSN,1
CAMTA1,TOMM40,1
CAMTA1,RBCK1,1
CAMTA1,E2F5,1
CAMTA1,RNF169,1
CAMTA1,BCL2A1,1
CAMTA1,AIFM1,1
CAMTA1,ALS2,1
CAMTA1,MBD6,1
CAMTA1,FKBP1B,1
CAMTA1,TPCN2,1
CAMTA1,GDF5,1
CAMTA1,MOV10,1
CAMTA1,CD70,1
CAMTA1,TNF,1
CAMTA1,POLR2A,1
CAMTA1,RPL37,1
CAMTA1,REEP3,1
CAMTA1,BIRC5,1
CAMTA1,PODXL,1
CAMTA1,TGFBR2,1
CFLAR,GAPVD1,1
CFLAR,OPA1,1
CFLAR,CD40,1
CFLAR,ERLIN2,1
CFLAR,SYNGR2,1
CFLAR,AXIN2,1
CFLAR,CLTB,1
CFLAR,NUP98,1
CFLAR,ITGA6,1
CFLAR,TPM1,1
CFLAR,LARP1,1
CFLAR,CDON,1
CFLAR,ANKS1A,1
CFLAR,CASP6,1
CFLAR,CDC25C,1
CFLAR,KCNH1,1
CFLAR,MKLN1,1
CFLAR,AKT1,1
CFLAR,ADNP,1
CFLAR,RBM12,1
CFLAR,FUT8,1
CFLAR,SPTBN1,1
CFLAR,APAF1,1
CFLAR,SYNE2,1
CFLAR,BIRC3,1
CFLAR,ZDHHC16,1
CFLAR,DIABLO,1
CFLAR,NDRG1,1
CFLAR,TRAF3,1
CFLAR,IRGQ,1
CFLAR,EXT2,1
CFLAR,MTAP,1
CFLAR,TMOD2,1
CFLAR,RNF40,1
CFLAR,GIGYF2,1
CFLAR,GDE1,1
CFLAR,FIGN,1
CFLAR,POLR3E,1
CFLAR,CASP10,1
CFLAR,KIF2A,1
CFLAR,ACSL4,1
CFLAR,WDR77,1
CFLAR,MAP4,1
CFLAR,PLIN3,1
CFLAR,GYG1,1
CFLAR,FOSL1,1
CFLAR,UST,1
CFLAR,CCT3,1
CFLAR,PDGFRA,1
CFLAR,RRAS,1
CFLAR,ERLIN1,1
CFLAR,SNTB2,1
CFLAR,BRCA1,1
CFLAR,RAB3GAP2,1
CFLAR,AKR1B1,1
CFLAR,GATA4,1
CFLAR,CXCL9,1
CFLAR,PDXK,1
CFLAR,PEA15,1
CFLAR,HRK,1
CFLAR,TNFRSF10A,1
CFLAR,BCL10,1
CFLAR,PKP2,1
CFLAR,STX1A,1
CFLAR,TSN,1
CFLAR,TOMM40,1
CFLAR,RBCK1,1
CFLAR,E2F5,1
CFLAR,RNF169,1
CFLAR,BCL2A1,1
CFLAR,AIFM1,1
CFLAR,ALS2,1
CFLAR,MBD6,1
CFLAR,FKBP1B,1
CFLAR,TPCN2,1
CFLAR,GDF5,1
CFLAR,MOV10,1
CFLAR,CD70,1
CFLAR,TNF,1
CFLAR,POLR2A,1
CFLAR,RPL37,1
CFLAR,REEP3,1
CFLAR,BIRC5,1
CFLAR,PODXL,1
CFLAR,TGFBR2,1
GAPVD1,OPA1,1
GAPVD1,CD40,1
GAPVD1,ERLIN2,1
GAPVD1,SYNGR2,1
GAPVD1,AXIN2,1
GAPVD1,CLTB,1
GAPVD1,NUP98,1
GAPVD1,ITGA6,1
GAPVD1,TPM1,1
GAPVD1,LARP1,1
GAPVD1,CDON,1
GAPVD1,ANKS1A,1
GAPVD1,CASP6,1
GAPVD1,CDC25C,1
GAPVD1,KCNH1,1
GAPVD1,MKLN1,1
GAPVD1,AKT1,1
GAPVD1,ADNP,1
GAPVD1,RBM12,1
GAPVD1,FUT8,1
GAPVD1,SPTBN1,1
GAPVD1,APAF1,1
GAPVD1,SYNE2,1
GAPVD1,BIRC3,1
GAPVD1,ZDHHC16,1
GAPVD1,DIABLO,1
GAPVD1,NDRG1,1
GAPVD1,TRAF3,1
GAPVD1,IRGQ,1
GAPVD1,EXT2,1
GAPVD1,MTAP,1
GAPVD1,TMOD2,1
GAPVD1,RNF40,1
GAPVD1,GIGYF2,1
GAPVD1,GDE1,1
GAPVD1,FIGN,1
GAPVD1,POLR3E,1
GAPVD1,CASP10,1
GAPVD1,KIF2A,1
GAPVD1,ACSL4,1
GAPVD1,WDR77,1
GAPVD1,MAP4,1
GAPVD1,PLIN3,1
GAPVD1,GYG1,1
GAPVD1,FOSL1,1
GAPVD1,UST,1
GAPVD1,CCT3,1
GAPVD1,PDGFRA,1
GAPVD1,RRAS,1
GAPVD1,ERLIN1,1
GAPVD1,SNTB2,1
GAPVD1,BRCA1,1
GAPVD1,RAB3GAP2,1
GAPVD1,AKR1B1,1
GAPVD1,GATA4,1
GAPVD1,CXCL9,1
GAPVD1,PDXK,1
GAPVD1,PEA15,1
GAPVD1,HRK,1
GAPVD1,TNFRSF10A,1
GAPVD1,BCL10,1
GAPVD1,PKP2,1
GAPVD1,STX1A,1
GAPVD1,TSN,1
GAPVD1,TOMM40,1
GAPVD1,RBCK1,1
GAPVD1,E2F5,1
GAPVD1,RNF169,1
GAPVD1,BCL2A1,1
GAPVD1,AIFM1,1
GAPVD1,ALS2,1
GAPVD1,MBD6,1
GAPVD1,FKBP1B,1
GAPVD1,TPCN2,1
GAPVD1,GDF5,1
GAPVD1,MOV10,1
GAPVD1,CD70,1
GAPVD1,TNF,1
GAPVD1,POLR2A,1
GAPVD1,RPL37,1
GAPVD1,REEP3,1
GAPVD1,BIRC5,1
GAPVD1,PODXL,1
GAPVD1,TGFBR2,1
OPA1,CD40,1
OPA1,ERLIN2,1
OPA1,SYNGR2,1
OPA1,AXIN2,1
OPA1,CLTB,1
OPA1,NUP98,1
OPA1,ITGA6,1
OPA1,TPM1,1
OPA1,LARP1,1
OPA1,CDON,1
OPA1,ANKS1A,1
OPA1,CASP6,1
OPA1,CDC25C,1
OPA1,KCNH1,1
OPA1,MKLN1,1
OPA1,AKT1,1
OPA1,ADNP,1
OPA1,RBM12,1
OPA1,FUT8,1
OPA1,SPTBN1,1
OPA1,APAF1,1
OPA1,SYNE2,1
OPA1,BIRC3,1
OPA1,ZDHHC16,1
OPA1,DIABLO,1
OPA1,NDRG1,1
OPA1,TRAF3,1
OPA1,IRGQ,1
OPA1,EXT2,1
OPA1,MTAP,1
OPA1,TMOD2,1
OPA1,RNF40,1
OPA1,GIGYF2,1
OPA1,GDE1,1
OPA1,FIGN,1
OPA1,POLR3E,1
OPA1,CASP10,1
OPA1,KIF2A,1
OPA1,ACSL4,1
OPA1,WDR77,1
OPA1,MAP4,1
OPA1,PLIN3,1
OPA1,GYG1,1
OPA1,FOSL1,1
OPA1,UST,1
OPA1,CCT3,1
OPA1,PDGFRA,1
OPA1,RRAS,1
OPA1,ERLIN1,1
OPA1,SNTB2,1
OPA1,BRCA1,1
OPA1,RAB3GAP2,1
OPA1,AKR1B1,1
OPA1,GATA4,1
OPA1,CXCL9,1
OPA1,PDXK,1
OPA1,PEA15,1
OPA1,HRK,1
OPA1,TNFRSF10A,1
OPA1,BCL10,1
OPA1,PKP2,1
OPA1,STX1A,1
OPA1,TSN,1
OPA1,TOMM40,1
OPA1,RBCK1,1
OPA1,E2F5,1
OPA1,RNF169,1
OPA1,BCL2A1,1
OPA1,AIFM1,1
OPA1,ALS2,1
OPA1,MBD6,1
OPA1,FKBP1B,1
OPA1,TPCN2,1
OPA1,GDF5,1
OPA1,MOV10,1
OPA1,CD70,1
OPA1,TNF,1
OPA1,POLR2A,1
OPA1,RPL37,1
OPA1,REEP3,1
OPA1,BIRC5,1
OPA1,PODXL,1
OPA1,TGFBR2,1
CD40,ERLIN2,1
CD40,SYNGR2,1
CD40,AXIN2,1
CD40,CLTB,1
CD40,NUP98,1
CD40,ITGA6,1
CD40,TPM1,1
CD40,LARP1,1
CD40,CDON,1
CD40,ANKS1A,1
CD40,CASP6,1
CD40,CDC25C,1
CD40,KCNH1,1
CD40,MKLN1,1
CD40,AKT1,1
CD40,ADNP,1
CD40,RBM12,1
CD40,FUT8,1
CD40,SPTBN1,1
CD40,APAF1,1
CD40,SYNE2,1
CD40,BIRC3,1
CD40,ZDHHC16,1
CD40,DIABLO,1
CD40,NDRG1,1
CD40,TRAF3,1
CD40,IRGQ,1
CD40,EXT2,1
CD40,MTAP,1
CD40,TMOD2,1
CD40,RNF40,1
CD40,GIGYF2,1
CD40,GDE1,1
CD40,FIGN,1
CD40,POLR3E,1
CD40,CASP10,1
CD40,KIF2A,1
CD40,ACSL4,1
CD40,WDR77,1
CD40,MAP4,1
CD40,PLIN3,1
CD40,GYG1,1
CD40,FOSL1,1
CD40,UST,1
CD40,CCT3,1
CD40,PDGFRA,1
CD40,RRAS,1
CD40,ERLIN1,1
CD40,SNTB2,1
CD40,BRCA1,1
CD40,RAB3GAP2,1
CD40,AKR1B1,1
CD40,GATA4,1
CD40,CXCL9,1
CD40,PDXK,1
CD40,PEA15,1
CD40,HRK,1
CD40,TNFRSF10A,1
CD40,BCL10,1
CD40,PKP2,1
CD40,STX1A,1
CD40,TSN,1
CD40,TOMM40,1
CD40,RBCK1,1
CD40,E2F5,1
CD40,RNF169,1
CD40,BCL2A1,1
CD40,AIFM1,1
CD40,ALS2,1
CD40,MBD6,1
CD40,FKBP1B,1
CD40,TPCN2,1
CD40,GDF5,1
CD40,MOV10,1
CD40,CD70,1
CD40,TNF,1
CD40,POLR2A,1
CD40,RPL37,1
CD40,REEP3,1
CD40,BIRC5,1
CD40,PODXL,1
CD40,TGFBR2,1
CD40,FOXP1,1
CD40,PIK3R1,1
CD40,CADM1,1
CD40,UBE2S,1
CD40,RCOR3,1
CD40,HPGD,1
CD40,CENPN,1
CD40,MBD4,1
CD40,SEC23IP,1
CD40,IGSF3,1
CD40,UBASH3B,1
CD40,MACROD2,1
ERLIN2,SYNGR2,1
ERLIN2,AXIN2,1
ERLIN2,CLTB,1
ERLIN2,NUP98,1
ERLIN2,ITGA6,1
ERLIN2,TPM1,1
ERLIN2,LARP1,1
ERLIN2,CDON,1
ERLIN2,ANKS1A,1
ERLIN2,CASP6,1
ERLIN2,CDC25C,1
ERLIN2,KCNH1,1
ERLIN2,MKLN1,1
ERLIN2,AKT1,1
ERLIN2,ADNP,1
ERLIN2,RBM12,1
ERLIN2,FUT8,1
ERLIN2,SPTBN1,1
ERLIN2,APAF1,1
ERLIN2,SYNE2,1
ERLIN2,BIRC3,1
ERLIN2,ZDHHC16,1
ERLIN2,DIABLO,1
ERLIN2,NDRG1,1
ERLIN2,TRAF3,1
ERLIN2,IRGQ,1
ERLIN2,EXT2,1
ERLIN2,MTAP,1
ERLIN2,TMOD2,1
ERLIN2,RNF40,1
ERLIN2,GIGYF2,1
ERLIN2,GDE1,1
ERLIN2,FIGN,1
ERLIN2,POLR3E,1
ERLIN2,CASP10,1
ERLIN2,KIF2A,1
ERLIN2,ACSL4,1
ERLIN2,WDR77,1
ERLIN2,MAP4,1
ERLIN2,PLIN3,1
ERLIN2,GYG1,1
ERLIN2,FOSL1,1
ERLIN2,UST,1
ERLIN2,CCT3,1
ERLIN2,PDGFRA,1
ERLIN2,RRAS,1
ERLIN2,ERLIN1,1
ERLIN2,SNTB2,1
ERLIN2,BRCA1,1
ERLIN2,RAB3GAP2,1
ERLIN2,AKR1B1,1
ERLIN2,GATA4,1
ERLIN2,CXCL9,1
ERLIN2,PDXK,1
ERLIN2,PEA15,1
ERLIN2,HRK,1
ERLIN2,TNFRSF10A,1
ERLIN2,BCL10,1
ERLIN2,PKP2,1
ERLIN2,STX1A,1
ERLIN2,TSN,1
ERLIN2,TOMM40,1
ERLIN2,RBCK1,1
ERLIN2,E2F5,1
ERLIN2,RNF169,1
ERLIN2,BCL2A1,1
ERLIN2,AIFM1,1
ERLIN2,ALS2,1
ERLIN2,MBD6,1
ERLIN2,FKBP1B,1
ERLIN2,TPCN2,1
ERLIN2,GDF5,1
ERLIN2,MOV10,1
ERLIN2,CD70,1
ERLIN2,TNF,1
ERLIN2,POLR2A,1
ERLIN2,RPL37,1
ERLIN2,REEP3,1
ERLIN2,BIRC5,1
ERLIN2,PODXL,1
ERLIN2,TGFBR2,1
SYNGR2,AXIN2,1
SYNGR2,CLTB,1
SYNGR2,NUP98,1
SYNGR2,ITGA6,1
SYNGR2,TPM1,1
SYNGR2,LARP1,1
SYNGR2,CDON,1
SYNGR2,ANKS1A,1
SYNGR2,CASP6,1
SYNGR2,CDC25C,1
SYNGR2,KCNH1,1
SYNGR2,MKLN1,1
SYNGR2,AKT1,1
SYNGR2,ADNP,1
SYNGR2,RBM12,1
SYNGR2,FUT8,1
SYNGR2,SPTBN1,1
SYNGR2,APAF1,1
SYNGR2,SYNE2,1
SYNGR2,BIRC3,1
SYNGR2,ZDHHC16,1
SYNGR2,DIABLO,1
SYNGR2,NDRG1,1
SYNGR2,TRAF3,1
SYNGR2,IRGQ,1
SYNGR2,EXT2,1
SYNGR2,MTAP,1
SYNGR2,TMOD2,1
SYNGR2,RNF40,1
SYNGR2,GIGYF2,1
SYNGR2,GDE1,1
SYNGR2,FIGN,1
SYNGR2,POLR3E,1
SYNGR2,CASP10,1
SYNGR2,KIF2A,1
SYNGR2,ACSL4,1
SYNGR2,WDR77,1
SYNGR2,MAP4,1
SYNGR2,PLIN3,1
SYNGR2,GYG1,1
SYNGR2,FOSL1,1
SYNGR2,UST,1
SYNGR2,CCT3,1
SYNGR2,PDGFRA,1
SYNGR2,RRAS,1
SYNGR2,ERLIN1,1
SYNGR2,SNTB2,1
SYNGR2,BRCA1,1
SYNGR2,RAB3GAP2,1
SYNGR2,AKR1B1,1
SYNGR2,GATA4,1
SYNGR2,CXCL9,1
SYNGR2,PDXK,1
SYNGR2,PEA15,1
SYNGR2,HRK,1
SYNGR2,TNFRSF10A,1
SYNGR2,BCL10,1
SYNGR2,PKP2,1
SYNGR2,STX1A,1
SYNGR2,TSN,1
SYNGR2,TOMM40,1
SYNGR2,RBCK1,1
SYNGR2,E2F5,1
SYNGR2,RNF169,1
SYNGR2,BCL2A1,1
SYNGR2,AIFM1,1
SYNGR2,ALS2,1
SYNGR2,MBD6,1
SYNGR2,FKBP1B,1
SYNGR2,TPCN2,1
SYNGR2,GDF5,1
SYNGR2,MOV10,1
SYNGR2,CD70,1
SYNGR2,TNF,1
SYNGR2,POLR2A,1
SYNGR2,RPL37,1
SYNGR2,REEP3,1
SYNGR2,BIRC5,1
SYNGR2,PODXL,1
SYNGR2,TGFBR2,1
AXIN2,CLTB,1
AXIN2,NUP98,1
AXIN2,ITGA6,1
AXIN2,TPM1,1
AXIN2,LARP1,1
AXIN2,CDON,1
AXIN2,ANKS1A,1
AXIN2,CASP6,1
AXIN2,CDC25C,1
AXIN2,KCNH1,1
AXIN2,MKLN1,1
AXIN2,AKT1,1
AXIN2,ADNP,1
AXIN2,RBM12,1
AXIN2,FUT8,1
AXIN2,SPTBN1,1
AXIN2,APAF1,1
AXIN2,SYNE2,1
AXIN2,BIRC3,1
AXIN2,ZDHHC16,1
AXIN2,DIABLO,1
AXIN2,NDRG1,1
AXIN2,TRAF3,1
AXIN2,IRGQ,1
AXIN2,EXT2,1
AXIN2,MTAP,1
AXIN2,TMOD2,1
AXIN2,RNF40,1
AXIN2,GIGYF2,1
AXIN2,GDE1,1
AXIN2,FIGN,1
AXIN2,POLR3E,1
AXIN2,CASP10,1
AXIN2,KIF2A,1
AXIN2,ACSL4,1
AXIN2,WDR77,1
AXIN2,MAP4,1
AXIN2,PLIN3,1
AXIN2,GYG1,1
AXIN2,FOSL1,1
AXIN2,UST,1
AXIN2,CCT3,1
AXIN2,PDGFRA,1
AXIN2,RRAS,1
AXIN2,ERLIN1,1
AXIN2,SNTB2,1
AXIN2,BRCA1,1
AXIN2,RAB3GAP2,1
AXIN2,AKR1B1,1
AXIN2,GATA4,1
AXIN2,CXCL9,1
AXIN2,PDXK,1
AXIN2,PEA15,1
AXIN2,HRK,1
AXIN2,TNFRSF10A,1
AXIN2,BCL10,1
AXIN2,PKP2,1
AXIN2,STX1A,1
AXIN2,TSN,1
AXIN2,TOMM40,1
AXIN2,RBCK1,1
AXIN2,E2F5,1
AXIN2,RNF169,1
AXIN2,BCL2A1,1
AXIN2,AIFM1,1
AXIN2,ALS2,1
AXIN2,MBD6,1
AXIN2,FKBP1B,1
AXIN2,TPCN2,1
AXIN2,GDF5,1
AXIN2,MOV10,1
AXIN2,CD70,1
AXIN2,TNF,1
AXIN2,POLR2A,1
AXIN2,RPL37,1
AXIN2,REEP3,1
AXIN2,BIRC5,1
AXIN2,PODXL,1
AXIN2,TGFBR2,1
CLTB,NUP98,1
CLTB,ITGA6,1
CLTB,TPM1,1
CLTB,LARP1,1
CLTB,CDON,1
CLTB,ANKS1A,1
CLTB,CASP6,1
CLTB,CDC25C,1
CLTB,KCNH1,1
CLTB,MKLN1,1
CLTB,AKT1,1
CLTB,ADNP,1
CLTB,RBM12,1
CLTB,FUT8,1
CLTB,SPTBN1,1
CLTB,APAF1,1
CLTB,SYNE2,1
CLTB,BIRC3,1
CLTB,ZDHHC16,1
CLTB,DIABLO,1
CLTB,NDRG1,1
CLTB,TRAF3,1
CLTB,IRGQ,1
CLTB,EXT2,1
CLTB,MTAP,1
CLTB,TMOD2,1
CLTB,RNF40,1
CLTB,GIGYF2,1
CLTB,GDE1,1
CLTB,FIGN,1
CLTB,POLR3E,1
CLTB,CASP10,1
CLTB,KIF2A,1
CLTB,ACSL4,1
CLTB,WDR77,1
CLTB,MAP4,1
CLTB,PLIN3,1
CLTB,GYG1,1
CLTB,FOSL1,1
CLTB,UST,1
CLTB,CCT3,1
CLTB,PDGFRA,1
CLTB,RRAS,1
CLTB,ERLIN1,1
CLTB,SNTB2,1
CLTB,BRCA1,1
CLTB,RAB3GAP2,1
CLTB,AKR1B1,1
CLTB,GATA4,1
CLTB,CXCL9,1
CLTB,PDXK,1
CLTB,PEA15,1
CLTB,HRK,1
CLTB,TNFRSF10A,1
CLTB,BCL10,1
CLTB,PKP2,1
CLTB,STX1A,1
CLTB,TSN,1
CLTB,TOMM40,1
CLTB,RBCK1,1
CLTB,E2F5,1
CLTB,RNF169,1
CLTB,BCL2A1,1
CLTB,AIFM1,1
CLTB,ALS2,1
CLTB,MBD6,1
CLTB,FKBP1B,1
CLTB,TPCN2,1
CLTB,GDF5,1
CLTB,MOV10,1
CLTB,CD70,1
CLTB,TNF,1
CLTB,POLR2A,1
CLTB,RPL37,1
CLTB,REEP3,1
CLTB,BIRC5,1
CLTB,PODXL,1
CLTB,TGFBR2,1
NUP98,ITGA6,1
NUP98,TPM1,1
NUP98,LARP1,1
NUP98,CDON,1
NUP98,ANKS1A,1
NUP98,CASP6,1
NUP98,CDC25C,1
NUP98,KCNH1,1
NUP98,MKLN1,1
NUP98,AKT1,1
NUP98,ADNP,1
NUP98,RBM12,1
NUP98,FUT8,1
NUP98,SPTBN1,1
NUP98,APAF1,1
NUP98,SYNE2,1
NUP98,BIRC3,1
NUP98,ZDHHC16,1
NUP98,DIABLO,1
NUP98,NDRG1,1
NUP98,TRAF3,1
NUP98,IRGQ,1
NUP98,EXT2,1
NUP98,MTAP,1
NUP98,TMOD2,1
NUP98,RNF40,1
NUP98,GIGYF2,1
NUP98,GDE1,1
NUP98,FIGN,1
NUP98,POLR3E,1
NUP98,CASP10,1
NUP98,KIF2A,1
NUP98,ACSL4,1
NUP98,WDR77,1
NUP98,MAP4,1
NUP98,PLIN3,1
NUP98,GYG1,1
NUP98,FOSL1,1
NUP98,UST,1
NUP98,CCT3,1
NUP98,PDGFRA,1
NUP98,RRAS,1
NUP98,ERLIN1,1
NUP98,SNTB2,1
NUP98,BRCA1,1
NUP98,RAB3GAP2,1
NUP98,AKR1B1,1
NUP98,GATA4,1
NUP98,CXCL9,1
NUP98,PDXK,1
NUP98,PEA15,1
NUP98,HRK,1
NUP98,TNFRSF10A,1
NUP98,BCL10,1
NUP98,PKP2,1
NUP98,STX1A,1
NUP98,TSN,1
NUP98,TOMM40,1
NUP98,RBCK1,1
NUP98,E2F5,1
NUP98,RNF169,1
NUP98,BCL2A1,1
NUP98,AIFM1,1
NUP98,ALS2,1
NUP98,MBD6,1
NUP98,FKBP1B,1
NUP98,TPCN2,1
NUP98,GDF5,1
NUP98,MOV10,1
NUP98,CD70,1
NUP98,TNF,1
NUP98,POLR2A,1
NUP98,RPL37,1
NUP98,REEP3,1
NUP98,BIRC5,1
NUP98,PODXL,1
NUP98,TGFBR2,1
ITGA6,TPM1,1
ITGA6,LARP1,1
ITGA6,CDON,1
ITGA6,ANKS1A,1
ITGA6,CASP6,1
ITGA6,CDC25C,1
ITGA6,KCNH1,1
ITGA6,MKLN1,1
ITGA6,AKT1,1
ITGA6,ADNP,1
ITGA6,RBM12,1
ITGA6,FUT8,1
ITGA6,SPTBN1,1
ITGA6,APAF1,1
ITGA6,SYNE2,1
ITGA6,BIRC3,1
ITGA6,ZDHHC16,1
ITGA6,DIABLO,1
ITGA6,NDRG1,1
ITGA6,TRAF3,1
ITGA6,IRGQ,1
ITGA6,EXT2,1
ITGA6,MTAP,1
ITGA6,TMOD2,1
ITGA6,RNF40,1
ITGA6,GIGYF2,1
ITGA6,GDE1,1
ITGA6,FIGN,1
ITGA6,POLR3E,1
ITGA6,CASP10,1
ITGA6,KIF2A,1
ITGA6,ACSL4,1
ITGA6,WDR77,1
ITGA6,MAP4,1
ITGA6,PLIN3,1
ITGA6,GYG1,1
ITGA6,FOSL1,1
ITGA6,UST,1
ITGA6,CCT3,1
ITGA6,PDGFRA,1
ITGA6,RRAS,1
ITGA6,ERLIN1,1
ITGA6,SNTB2,1
ITGA6,BRCA1,1
ITGA6,RAB3GAP2,1
ITGA6,AKR1B1,1
ITGA6,GATA4,1
ITGA6,CXCL9,1
ITGA6,PDXK,1
ITGA6,PEA15,1
ITGA6,HRK,1
ITGA6,TNFRSF10A,1
ITGA6,BCL10,1
ITGA6,PKP2,1
ITGA6,STX1A,1
ITGA6,TSN,1
ITGA6,TOMM40,1
ITGA6,RBCK1,1
ITGA6,E2F5,1
ITGA6,RNF169,1
ITGA6,BCL2A1,1
ITGA6,AIFM1,1
ITGA6,ALS2,1
ITGA6,MBD6,1
ITGA6,FKBP1B,1
ITGA6,TPCN2,1
ITGA6,GDF5,1
ITGA6,MOV10,1
ITGA6,CD70,1
ITGA6,TNF,1
ITGA6,POLR2A,1
ITGA6,RPL37,1
ITGA6,REEP3,1
ITGA6,BIRC5,1
ITGA6,PODXL,1
ITGA6,TGFBR2,1
TPM1,LARP1,1
TPM1,CDON,1
TPM1,ANKS1A,1
TPM1,CASP6,1
TPM1,CDC25C,1
TPM1,KCNH1,1
TPM1,MKLN1,1
TPM1,AKT1,1
TPM1,ADNP,1
TPM1,RBM12,1
TPM1,FUT8,1
TPM1,SPTBN1,1
TPM1,APAF1,1
TPM1,SYNE2,1
TPM1,BIRC3,1
TPM1,ZDHHC16,1
TPM1,DIABLO,1
TPM1,NDRG1,1
TPM1,TRAF3,1
TPM1,IRGQ,1
TPM1,EXT2,1
TPM1,MTAP,1
TPM1,TMOD2,1
TPM1,RNF40,1
TPM1,GIGYF2,1
TPM1,GDE1,1
TPM1,FIGN,1
TPM1,POLR3E,1
TPM1,CASP10,1
TPM1,KIF2A,1
TPM1,ACSL4,1
TPM1,WDR77,1
TPM1,MAP4,1
TPM1,PLIN3,1
TPM1,GYG1,1
TPM1,FOSL1,1
TPM1,UST,1
TPM1,CCT3,1
TPM1,PDGFRA,1
TPM1,RRAS,1
TPM1,ERLIN1,1
TPM1,SNTB2,1
TPM1,BRCA1,1
TPM1,RAB3GAP2,1
TPM1,AKR1B1,1
TPM1,GATA4,1
TPM1,CXCL9,1
TPM1,PDXK,1
TPM1,PEA15,1
TPM1,HRK,1
TPM1,TNFRSF10A,1
TPM1,BCL10,1
TPM1,PKP2,1
TPM1,STX1A,1
TPM1,TSN,1
TPM1,TOMM40,1
TPM1,RBCK1,1
TPM1,E2F5,1
TPM1,RNF169,1
TPM1,BCL2A1,1
TPM1,AIFM1,1
TPM1,ALS2,1
TPM1,MBD6,1
TPM1,FKBP1B,1
TPM1,TPCN2,1
TPM1,GDF5,1
TPM1,MOV10,1
TPM1,CD70,1
TPM1,TNF,1
TPM1,POLR2A,1
TPM1,RPL37,1
TPM1,REEP3,1
TPM1,BIRC5,1
TPM1,PODXL,1
TPM1,TGFBR2,1
LARP1,CDON,1
LARP1,ANKS1A,1
LARP1,CASP6,1
LARP1,CDC25C,1
LARP1,KCNH1,1
LARP1,MKLN1,1
LARP1,AKT1,1
LARP1,ADNP,1
LARP1,RBM12,1
LARP1,FUT8,1
LARP1,SPTBN1,1
LARP1,APAF1,1
LARP1,SYNE2,1
LARP1,BIRC3,1
LARP1,ZDHHC16,1
LARP1,DIABLO,1
LARP1,NDRG1,1
LARP1,TRAF3,1
LARP1,IRGQ,1
LARP1,EXT2,1
LARP1,MTAP,1
LARP1,TMOD2,1
LARP1,RNF40,1
LARP1,GIGYF2,1
LARP1,GDE1,1
LARP1,FIGN,1
LARP1,POLR3E,1
LARP1,CASP10,1
LARP1,KIF2A,1
LARP1,ACSL4,1
LARP1,WDR77,1
LARP1,MAP4,1
LARP1,PLIN3,1
LARP1,GYG1,1
LARP1,FOSL1,1
LARP1,UST,1
LARP1,CCT3,1
LARP1,PDGFRA,1
LARP1,RRAS,1
LARP1,ERLIN1,1
LARP1,SNTB2,2
LARP1,BRCA1,1
LARP1,RAB3GAP2,1
LARP1,AKR1B1,1
LARP1,GATA4,1
LARP1,CXCL9,1
LARP1,PDXK,1
LARP1,PEA15,1
LARP1,HRK,1
LARP1,TNFRSF10A,1
LARP1,BCL10,1
LARP1,PKP2,1
LARP1,STX1A,1
LARP1,TSN,1
LARP1,TOMM40,1
LARP1,RBCK1,1
LARP1,E2F5,1
LARP1,RNF169,1
LARP1,BCL2A1,1
LARP1,AIFM1,1
LARP1,ALS2,1
LARP1,MBD6,1
LARP1,FKBP1B,1
LARP1,TPCN2,1
LARP1,GDF5,1
LARP1,MOV10,1
LARP1,CD70,1
LARP1,TNF,1
LARP1,POLR2A,1
LARP1,RPL37,1
LARP1,REEP3,1
LARP1,BIRC5,1
LARP1,PODXL,1
LARP1,TGFBR2,1
LARP1,TRAK1,1
LARP1,PPP2R5C,1
LARP1,SETD1B,1
LARP1,MT1E,1
LARP1,CASK,1
LARP1,ASCC1,1
LARP1,ZNF449,1
LARP1,UHMK1,1
LARP1,PPM1A,1
LARP1,SESTD1,1
LARP1,CMTM4,1
LARP1,RNF41,1
LARP1,TFAP2A,1
LARP1,KIAA1671,1
LARP1,TOMM20,1
LARP1,SEC16A,1
LARP1,CDK12,1
LARP1,CDCA4,1
LARP1,ANK3,1
LARP1,NR6A1,1
LARP1,VOPP1,1
LARP1,FANCA,1
LARP1,UBFD1,1
LARP1,CDC42SE2,1
LARP1,HNRNPA1,1
LARP1,IKBKB,1
LARP1,LANCL1,1
LARP1,PRDM4,1
LARP1,TLL1,1
LARP1,ATP6V1B2,1
LARP1,KPNA3,1
LARP1,CUL3,1
LARP1,TNFRSF11A,1
LARP1,SLC33A1,1
LARP1,B4GALT5,1
LARP1,ZFHX4,1
LARP1,DYNLL2,1
LARP1,IGF1R,1
LARP1,RS1,1
