Source1,Source2,Shared_Targets_Count
WAC,VPS26A,1
WAC,FEZ2,1
WAC,HMGB3,1
WAC,CHAF1A,1
WAC,MTF1,1
WAC,MXI1,1
WAC,LASP1,1
WAC,PVR,1
WAC,NFAT5,1
WAC,ZBTB6,1
WAC,NUDT3,1
WAC,GLO1,1
WAC,ZBTB25,1
WAC,BRCA1,1
WAC,CBX5,1
WAC,SF3B3,1
WAC,WDR37,1
WAC,OSTM1,1
WAC,SPCS1,1
WAC,E2F5,1
WAC,HMGB1,1
WAC,ITGA2,1
WAC,JAK1,1
WAC,MSH3,1
WAC,PPP1R12B,1
WAC,PPP6C,1
WAC,RNASEH1,1
WAC,CCL5,1
WAC,E2F2,1
WAC,EIF2S1,1
WAC,KCNMB1,1
WAC,BNIP2,1
WAC,DUSP2,1
WAC,PKNOX1,1
WAC,WIPF2,1
WAC,ANKRD13C,1
WAC,MAPRE3,1
WAC,MFN1,1
WAC,KCND3,1
WAC,ESR1,1
WAC,ORAI2,1
WAC,YIPF4,1
WAC,GINS4,1
WAC,PURB,1
WAC,ZNF280B,1
WAC,C15orf40,1
WAC,CXorf38,1
WAC,VTI1A,1
WAC,ANKS4B,1
WAC,RRN3,1
WAC,ZYG11A,1
WAC,NME6,1
WAC,RUNX3,1
WAC,RPS6KA5,1
WAC,ALDH9A1,1
WAC,REEP3,1
WAC,AKTIP,1
WAC,FBXO48,1
WAC,COX19,1
WAC,GPR155,1
WAC,MUC17,1
WAC,CRCP,1
WEE1,PAFAH1B1,1
WEE1,GRK7,1
WEE1,NR2C2,1
WEE1,GAB1,1
WEE1,DUSP18,1
WEE1,ABHD2,1
WEE1,N4BP1,1
WEE1,MTMR3,1
WEE1,ZDHHC20,1
WEE1,PGM2L1,1
WEE1,NCOA3,1
WEE1,UBXN2A,1
WEE1,PRNP,1
WEE1,BTN3A1,1
WEE1,ABHD15,1
WEE1,STAC2,1
WEE1,POLQ,1
WEE1,DSTYK,1
WEE1,ZBTB37,1
WEE1,A1CF,1
WEE1,FHDC1,1
WEE1,AAK1,1
WEE1,MAP3K2,1
WEE1,RBM12B,1
WEE1,HIP1,1
WEE1,CAPRIN2,1
WEE1,ELAVL2,1
WEE1,DPYSL2,1
WEE1,SLC7A11,1
WEE1,RNF115,1
WEE1,SLK,1
WEE1,PLEKHM1,1
WEE1,MLXIP,1
WEE1,FBXO21,1
WEE1,TNRC6B,1
WEE1,WSB1,1
WEE1,IRAK4,1
WEE1,GNB5,1
WEE1,TLR7,1
WEE1,ERGIC2,1
WEE1,WDR1,1
WEE1,HIF1AN,1
WEE1,FKBP14,1
WEE1,RAB42,1
WEE1,LDLR,1
WEE1,BTN3A2,1
WEE1,C18orf32,1
WEE1,DCTN5,1
WEE1,DNAL1,1
WEE1,BCL2L11,1
WEE1,CFL2,1
WEE1,BTF3L4,1
WEE1,RAB5B,1
WEE1,SLC4A7,1
WEE1,CDK6,1
WEE1,TTPAL,1
WEE1,GTF2H3,1
WEE1,ISCA2,1
WEE1,YOD1,1
WEE1,MIXL1,1
WEE1,PTGES3,1
WEE1,FBXO31,1
WEE1,MFSD2A,1
WEE1,ICA1L,1
WEE1,ENPP5,1
WEE1,CYCS,1
WEE1,UBFD1,1
WEE1,ENTPD7,1
WEE1,NRIP3,1
WEE1,ZNFX1,1
WEE1,GATAD1,1
WEE1,SLC30A1,1
WEE1,C17orf75,1
WEE1,ABCG8,1
WEE1,PANK3,1
WEE1,GPR157,1
WEE1,SLC35F5,1
WEE1,KLHL15,1
WEE1,DDHD1,1
WEE1,TRIM8,1
WEE1,SLCO5A1,1
WEE1,ZNF805,1
WEE1,SLC1A5,1
WEE1,TRAF3IP2,1
WEE1,ZBED1,1
WEE1,ZNF347,1
WEE1,SAMD8,1
WEE1,ARL1,1
WEE1,KCNK6,1
WEE1,SPTLC2,1
WEE1,VPS26A,1
WEE1,FEZ2,1
WEE1,HMGB3,1
WEE1,CHAF1A,1
WEE1,MTF1,1
WEE1,MXI1,1
WEE1,LASP1,1
WEE1,PVR,1
WEE1,NFAT5,1
WEE1,ZBTB6,1
WEE1,NUDT3,1
WEE1,GLO1,1
WEE1,ZBTB25,1
WEE1,BRCA1,1
WEE1,CBX5,1
WEE1,SF3B3,1
WEE1,WDR37,1
WEE1,OSTM1,1
WEE1,SPCS1,1
WEE1,E2F5,1
WEE1,HMGB1,1
WEE1,ITGA2,1
WEE1,JAK1,1
WEE1,MSH3,1
WEE1,PPP1R12B,1
WEE1,PPP6C,1
WEE1,RNASEH1,1
WEE1,CCL5,1
WEE1,E2F2,1
WEE1,EIF2S1,1
WEE1,KCNMB1,1
WEE1,BNIP2,1
WEE1,DUSP2,1
WEE1,PKNOX1,1
WEE1,WIPF2,1
WEE1,ANKRD13C,1
WEE1,MAPRE3,1
WEE1,MFN1,1
WEE1,KCND3,1
WEE1,ESR1,1
WEE1,ORAI2,1
WEE1,YIPF4,1
WEE1,GINS4,1
WEE1,PURB,1
WEE1,ZNF280B,1
WEE1,C15orf40,1
WEE1,CXorf38,1
WEE1,VTI1A,1
WEE1,ANKS4B,1
WEE1,RRN3,1
WEE1,ZYG11A,1
WEE1,NME6,1
WEE1,RUNX3,1
WEE1,RPS6KA5,1
WEE1,ALDH9A1,1
WEE1,REEP3,1
WEE1,AKTIP,1
WEE1,FBXO48,1
WEE1,COX19,1
WEE1,GPR155,1
WEE1,MUC17,1
WEE1,CRCP,1
PAFAH1B1,GRK7,1
PAFAH1B1,NR2C2,1
PAFAH1B1,GAB1,1
PAFAH1B1,DUSP18,1
PAFAH1B1,ABHD2,1
PAFAH1B1,N4BP1,1
PAFAH1B1,MTMR3,1
PAFAH1B1,ZDHHC20,1
PAFAH1B1,PGM2L1,1
PAFAH1B1,NCOA3,1
PAFAH1B1,UBXN2A,1
PAFAH1B1,PRNP,1
PAFAH1B1,BTN3A1,1
PAFAH1B1,ABHD15,1
PAFAH1B1,STAC2,1
PAFAH1B1,POLQ,1
PAFAH1B1,DSTYK,1
PAFAH1B1,ZBTB37,1
PAFAH1B1,A1CF,1
PAFAH1B1,FHDC1,1
PAFAH1B1,AAK1,1
PAFAH1B1,MAP3K2,1
PAFAH1B1,RBM12B,1
PAFAH1B1,HIP1,1
PAFAH1B1,CAPRIN2,1
PAFAH1B1,ELAVL2,1
PAFAH1B1,DPYSL2,1
PAFAH1B1,SLC7A11,1
PAFAH1B1,RNF115,1
PAFAH1B1,SLK,1
PAFAH1B1,PLEKHM1,1
PAFAH1B1,MLXIP,1
PAFAH1B1,FBXO21,1
PAFAH1B1,TNRC6B,1
PAFAH1B1,WSB1,1
PAFAH1B1,IRAK4,1
PAFAH1B1,GNB5,1
PAFAH1B1,TLR7,1
PAFAH1B1,ERGIC2,1
PAFAH1B1,WDR1,1
PAFAH1B1,HIF1AN,1
PAFAH1B1,FKBP14,1
PAFAH1B1,RAB42,1
PAFAH1B1,LDLR,1
PAFAH1B1,BTN3A2,1
PAFAH1B1,C18orf32,1
PAFAH1B1,DCTN5,1
PAFAH1B1,DNAL1,1
PAFAH1B1,BCL2L11,1
PAFAH1B1,CFL2,1
PAFAH1B1,BTF3L4,1
PAFAH1B1,RAB5B,1
PAFAH1B1,SLC4A7,1
PAFAH1B1,CDK6,1
PAFAH1B1,TTPAL,1
PAFAH1B1,GTF2H3,1
PAFAH1B1,ISCA2,1
PAFAH1B1,YOD1,1
PAFAH1B1,MIXL1,1
PAFAH1B1,PTGES3,1
PAFAH1B1,FBXO31,1
PAFAH1B1,MFSD2A,1
PAFAH1B1,ICA1L,1
PAFAH1B1,ENPP5,1
PAFAH1B1,CYCS,1
PAFAH1B1,UBFD1,1
PAFAH1B1,ENTPD7,1
PAFAH1B1,NRIP3,1
PAFAH1B1,ZNFX1,1
PAFAH1B1,GATAD1,1
PAFAH1B1,SLC30A1,1
PAFAH1B1,C17orf75,1
PAFAH1B1,ABCG8,1
PAFAH1B1,PANK3,1
PAFAH1B1,GPR157,1
PAFAH1B1,SLC35F5,1
PAFAH1B1,KLHL15,1
PAFAH1B1,DDHD1,1
PAFAH1B1,TRIM8,1
PAFAH1B1,SLCO5A1,1
PAFAH1B1,ZNF805,1
PAFAH1B1,SLC1A5,1
PAFAH1B1,TRAF3IP2,1
PAFAH1B1,ZBED1,1
PAFAH1B1,ZNF347,1
PAFAH1B1,SAMD8,1
PAFAH1B1,ARL1,1
PAFAH1B1,KCNK6,1
PAFAH1B1,SPTLC2,1
PAFAH1B1,VPS26A,1
PAFAH1B1,FEZ2,1
PAFAH1B1,HMGB3,1
PAFAH1B1,CHAF1A,1
PAFAH1B1,MTF1,1
PAFAH1B1,MXI1,1
PAFAH1B1,LASP1,1
PAFAH1B1,PVR,1
PAFAH1B1,NFAT5,1
PAFAH1B1,ZBTB6,1
PAFAH1B1,NUDT3,1
PAFAH1B1,GLO1,1
PAFAH1B1,ZBTB25,1
PAFAH1B1,BRCA1,1
PAFAH1B1,CBX5,1
PAFAH1B1,SF3B3,1
PAFAH1B1,WDR37,1
PAFAH1B1,OSTM1,1
PAFAH1B1,SPCS1,1
PAFAH1B1,E2F5,1
PAFAH1B1,HMGB1,1
PAFAH1B1,ITGA2,1
PAFAH1B1,JAK1,1
PAFAH1B1,MSH3,1
PAFAH1B1,PPP1R12B,1
PAFAH1B1,PPP6C,1
PAFAH1B1,RNASEH1,1
PAFAH1B1,CCL5,1
PAFAH1B1,E2F2,1
PAFAH1B1,EIF2S1,1
PAFAH1B1,KCNMB1,1
PAFAH1B1,BNIP2,1
PAFAH1B1,DUSP2,1
PAFAH1B1,PKNOX1,1
PAFAH1B1,WIPF2,1
PAFAH1B1,ANKRD13C,1
PAFAH1B1,MAPRE3,1
PAFAH1B1,MFN1,1
PAFAH1B1,KCND3,1
PAFAH1B1,ESR1,1
PAFAH1B1,ORAI2,1
PAFAH1B1,YIPF4,1
PAFAH1B1,GINS4,1
PAFAH1B1,PURB,1
PAFAH1B1,ZNF280B,1
PAFAH1B1,C15orf40,1
PAFAH1B1,CXorf38,1
PAFAH1B1,VTI1A,1
PAFAH1B1,ANKS4B,1
PAFAH1B1,RRN3,1
PAFAH1B1,ZYG11A,1
PAFAH1B1,NME6,1
PAFAH1B1,RUNX3,1
PAFAH1B1,RPS6KA5,1
PAFAH1B1,ALDH9A1,1
PAFAH1B1,REEP3,1
PAFAH1B1,AKTIP,1
PAFAH1B1,FBXO48,1
PAFAH1B1,COX19,1
PAFAH1B1,GPR155,1
PAFAH1B1,MUC17,1
PAFAH1B1,CRCP,1
GRK7,NR2C2,1
GRK7,GAB1,1
GRK7,DUSP18,1
GRK7,ABHD2,1
GRK7,N4BP1,1
GRK7,MTMR3,1
GRK7,ZDHHC20,1
GRK7,PGM2L1,1
GRK7,NCOA3,1
GRK7,UBXN2A,1
GRK7,PRNP,1
GRK7,BTN3A1,1
GRK7,ABHD15,1
GRK7,STAC2,1
GRK7,POLQ,1
GRK7,DSTYK,1
GRK7,ZBTB37,1
GRK7,A1CF,1
GRK7,FHDC1,1
GRK7,AAK1,1
GRK7,MAP3K2,1
GRK7,RBM12B,1
GRK7,HIP1,1
GRK7,CAPRIN2,1
GRK7,ELAVL2,1
GRK7,DPYSL2,1
GRK7,SLC7A11,1
GRK7,RNF115,1
GRK7,SLK,1
GRK7,PLEKHM1,1
GRK7,MLXIP,1
GRK7,FBXO21,1
GRK7,TNRC6B,1
GRK7,WSB1,1
GRK7,IRAK4,1
GRK7,GNB5,1
GRK7,TLR7,1
GRK7,ERGIC2,1
GRK7,WDR1,1
GRK7,HIF1AN,1
GRK7,FKBP14,1
GRK7,RAB42,1
GRK7,LDLR,1
GRK7,BTN3A2,1
GRK7,C18orf32,1
GRK7,DCTN5,1
GRK7,DNAL1,1
GRK7,BCL2L11,1
GRK7,CFL2,1
GRK7,BTF3L4,1
GRK7,RAB5B,1
GRK7,SLC4A7,1
GRK7,CDK6,1
GRK7,TTPAL,1
GRK7,GTF2H3,1
GRK7,ISCA2,1
GRK7,YOD1,1
GRK7,MIXL1,1
GRK7,PTGES3,1
GRK7,FBXO31,1
GRK7,MFSD2A,1
GRK7,ICA1L,1
GRK7,ENPP5,1
GRK7,CYCS,1
GRK7,UBFD1,1
GRK7,ENTPD7,1
GRK7,NRIP3,1
GRK7,ZNFX1,1
GRK7,GATAD1,1
GRK7,SLC30A1,1
GRK7,C17orf75,1
GRK7,ABCG8,1
GRK7,PANK3,1
GRK7,GPR157,1
GRK7,SLC35F5,1
GRK7,KLHL15,1
GRK7,DDHD1,1
GRK7,TRIM8,1
GRK7,SLCO5A1,1
GRK7,ZNF805,1
GRK7,SLC1A5,1
GRK7,TRAF3IP2,1
GRK7,ZBED1,1
GRK7,ZNF347,1
GRK7,SAMD8,1
GRK7,ARL1,1
GRK7,KCNK6,1
GRK7,SPTLC2,1
GRK7,VPS26A,1
GRK7,FEZ2,1
GRK7,HMGB3,1
GRK7,CHAF1A,1
GRK7,MTF1,1
GRK7,MXI1,1
GRK7,LASP1,1
GRK7,PVR,1
GRK7,NFAT5,1
GRK7,ZBTB6,1
GRK7,NUDT3,1
GRK7,GLO1,1
GRK7,ZBTB25,1
GRK7,BRCA1,1
GRK7,CBX5,1
GRK7,SF3B3,1
GRK7,WDR37,1
GRK7,OSTM1,1
GRK7,SPCS1,1
GRK7,E2F5,1
GRK7,HMGB1,1
GRK7,ITGA2,1
GRK7,JAK1,1
GRK7,MSH3,1
GRK7,PPP1R12B,1
GRK7,PPP6C,1
GRK7,RNASEH1,1
GRK7,CCL5,1
GRK7,E2F2,1
GRK7,EIF2S1,1
GRK7,KCNMB1,1
GRK7,BNIP2,1
GRK7,DUSP2,1
GRK7,PKNOX1,1
GRK7,WIPF2,1
GRK7,ANKRD13C,1
GRK7,MAPRE3,1
GRK7,MFN1,1
GRK7,KCND3,1
GRK7,ESR1,1
GRK7,ORAI2,1
GRK7,YIPF4,1
GRK7,GINS4,1
GRK7,PURB,1
GRK7,ZNF280B,1
GRK7,C15orf40,1
GRK7,CXorf38,1
GRK7,VTI1A,1
GRK7,ANKS4B,1
GRK7,RRN3,1
GRK7,ZYG11A,1
GRK7,NME6,1
GRK7,RUNX3,1
GRK7,RPS6KA5,1
GRK7,ALDH9A1,1
GRK7,REEP3,1
GRK7,AKTIP,1
GRK7,FBXO48,1
GRK7,COX19,1
GRK7,GPR155,1
GRK7,MUC17,1
GRK7,CRCP,1
NR2C2,GAB1,1
NR2C2,DUSP18,1
NR2C2,ABHD2,1
NR2C2,N4BP1,1
NR2C2,MTMR3,1
NR2C2,ZDHHC20,1
NR2C2,PGM2L1,1
NR2C2,NCOA3,1
NR2C2,UBXN2A,1
NR2C2,PRNP,1
NR2C2,BTN3A1,1
NR2C2,ABHD15,1
NR2C2,STAC2,1
NR2C2,POLQ,1
NR2C2,DSTYK,1
NR2C2,ZBTB37,1
NR2C2,A1CF,1
NR2C2,FHDC1,1
NR2C2,AAK1,1
NR2C2,MAP3K2,1
NR2C2,RBM12B,1
NR2C2,HIP1,1
NR2C2,CAPRIN2,1
NR2C2,ELAVL2,1
NR2C2,DPYSL2,1
NR2C2,SLC7A11,1
NR2C2,RNF115,1
NR2C2,SLK,1
NR2C2,PLEKHM1,1
NR2C2,MLXIP,1
NR2C2,FBXO21,1
NR2C2,TNRC6B,1
NR2C2,WSB1,1
NR2C2,IRAK4,1
NR2C2,GNB5,1
NR2C2,TLR7,1
NR2C2,ERGIC2,1
NR2C2,WDR1,1
NR2C2,HIF1AN,1
NR2C2,FKBP14,1
NR2C2,RAB42,1
NR2C2,LDLR,1
NR2C2,BTN3A2,1
NR2C2,C18orf32,1
NR2C2,DCTN5,1
NR2C2,DNAL1,1
NR2C2,BCL2L11,1
NR2C2,CFL2,1
NR2C2,BTF3L4,1
NR2C2,RAB5B,1
NR2C2,SLC4A7,1
NR2C2,CDK6,1
NR2C2,TTPAL,1
NR2C2,GTF2H3,1
NR2C2,ISCA2,1
NR2C2,YOD1,1
NR2C2,MIXL1,1
NR2C2,PTGES3,1
NR2C2,FBXO31,1
NR2C2,MFSD2A,1
NR2C2,ICA1L,1
NR2C2,ENPP5,1
NR2C2,CYCS,1
NR2C2,UBFD1,1
NR2C2,ENTPD7,1
NR2C2,NRIP3,1
NR2C2,ZNFX1,1
NR2C2,GATAD1,1
NR2C2,SLC30A1,1
NR2C2,C17orf75,1
NR2C2,ABCG8,1
NR2C2,PANK3,1
NR2C2,GPR157,1
NR2C2,SLC35F5,1
NR2C2,KLHL15,1
NR2C2,DDHD1,1
NR2C2,TRIM8,1
NR2C2,SLCO5A1,1
NR2C2,ZNF805,1
NR2C2,SLC1A5,1
NR2C2,TRAF3IP2,1
NR2C2,ZBED1,1
NR2C2,ZNF347,1
NR2C2,SAMD8,1
NR2C2,ARL1,1
NR2C2,KCNK6,1
NR2C2,SPTLC2,1
NR2C2,VPS26A,1
NR2C2,FEZ2,1
NR2C2,HMGB3,1
NR2C2,CHAF1A,1
NR2C2,MTF1,1
NR2C2,MXI1,1
NR2C2,LASP1,1
NR2C2,PVR,1
NR2C2,NFAT5,1
NR2C2,ZBTB6,1
NR2C2,NUDT3,1
NR2C2,GLO1,1
NR2C2,ZBTB25,1
NR2C2,BRCA1,1
NR2C2,CBX5,1
NR2C2,SF3B3,1
NR2C2,WDR37,1
NR2C2,OSTM1,1
NR2C2,SPCS1,1
NR2C2,E2F5,1
NR2C2,HMGB1,1
NR2C2,ITGA2,1
NR2C2,JAK1,1
NR2C2,MSH3,1
NR2C2,PPP1R12B,1
NR2C2,PPP6C,1
NR2C2,RNASEH1,1
NR2C2,CCL5,1
NR2C2,E2F2,1
NR2C2,EIF2S1,1
NR2C2,KCNMB1,1
NR2C2,BNIP2,1
NR2C2,DUSP2,1
NR2C2,PKNOX1,1
NR2C2,WIPF2,1
NR2C2,ANKRD13C,1
NR2C2,MAPRE3,1
NR2C2,MFN1,1
NR2C2,KCND3,1
NR2C2,ESR1,1
NR2C2,ORAI2,1
NR2C2,YIPF4,1
NR2C2,GINS4,1
NR2C2,PURB,1
NR2C2,ZNF280B,1
NR2C2,C15orf40,1
NR2C2,CXorf38,1
NR2C2,VTI1A,1
NR2C2,ANKS4B,1
NR2C2,RRN3,1
NR2C2,ZYG11A,1
NR2C2,NME6,1
NR2C2,RUNX3,1
NR2C2,RPS6KA5,1
NR2C2,ALDH9A1,1
NR2C2,REEP3,1
NR2C2,AKTIP,1
NR2C2,FBXO48,1
NR2C2,COX19,1
NR2C2,GPR155,1
NR2C2,MUC17,1
NR2C2,CRCP,1
GAB1,DUSP18,1
GAB1,ABHD2,1
GAB1,N4BP1,1
GAB1,MTMR3,1
GAB1,ZDHHC20,1
GAB1,PGM2L1,1
GAB1,NCOA3,1
GAB1,UBXN2A,1
GAB1,PRNP,1
GAB1,BTN3A1,1
GAB1,ABHD15,1
GAB1,STAC2,1
GAB1,POLQ,1
GAB1,DSTYK,1
GAB1,ZBTB37,1
GAB1,A1CF,1
GAB1,FHDC1,1
GAB1,AAK1,1
GAB1,MAP3K2,1
GAB1,RBM12B,1
GAB1,HIP1,1
GAB1,CAPRIN2,1
GAB1,ELAVL2,1
GAB1,DPYSL2,1
GAB1,SLC7A11,1
GAB1,RNF115,1
GAB1,SLK,1
GAB1,PLEKHM1,1
GAB1,MLXIP,1
GAB1,FBXO21,1
GAB1,TNRC6B,1
GAB1,WSB1,1
GAB1,IRAK4,1
GAB1,GNB5,1
GAB1,TLR7,1
GAB1,ERGIC2,1
GAB1,WDR1,1
GAB1,HIF1AN,1
GAB1,FKBP14,1
GAB1,RAB42,1
GAB1,LDLR,1
GAB1,BTN3A2,1
GAB1,C18orf32,1
GAB1,DCTN5,1
GAB1,DNAL1,1
GAB1,BCL2L11,1
GAB1,CFL2,1
GAB1,BTF3L4,1
GAB1,RAB5B,1
GAB1,SLC4A7,1
GAB1,CDK6,1
GAB1,TTPAL,1
GAB1,GTF2H3,1
GAB1,ISCA2,1
GAB1,YOD1,1
GAB1,MIXL1,1
GAB1,PTGES3,1
GAB1,FBXO31,1
GAB1,MFSD2A,1
GAB1,ICA1L,1
GAB1,ENPP5,1
GAB1,CYCS,1
GAB1,UBFD1,1
GAB1,ENTPD7,1
GAB1,NRIP3,1
GAB1,ZNFX1,1
GAB1,GATAD1,1
GAB1,SLC30A1,1
GAB1,C17orf75,1
GAB1,ABCG8,1
GAB1,PANK3,1
GAB1,GPR157,1
GAB1,SLC35F5,1
GAB1,KLHL15,1
GAB1,DDHD1,1
GAB1,TRIM8,1
GAB1,SLCO5A1,1
GAB1,ZNF805,1
GAB1,SLC1A5,1
GAB1,TRAF3IP2,1
GAB1,ZBED1,1
GAB1,ZNF347,1
GAB1,SAMD8,1
GAB1,ARL1,1
GAB1,KCNK6,1
GAB1,SPTLC2,1
GAB1,VPS26A,1
GAB1,FEZ2,1
GAB1,HMGB3,1
GAB1,CHAF1A,1
GAB1,MTF1,1
GAB1,MXI1,1
GAB1,LASP1,1
GAB1,PVR,1
GAB1,NFAT5,1
GAB1,ZBTB6,1
GAB1,NUDT3,1
GAB1,GLO1,1
GAB1,ZBTB25,1
GAB1,BRCA1,1
GAB1,CBX5,1
GAB1,SF3B3,1
GAB1,WDR37,1
GAB1,OSTM1,1
GAB1,SPCS1,1
GAB1,E2F5,1
GAB1,HMGB1,1
GAB1,ITGA2,1
GAB1,JAK1,1
GAB1,MSH3,1
GAB1,PPP1R12B,1
GAB1,PPP6C,1
GAB1,RNASEH1,1
GAB1,CCL5,1
GAB1,E2F2,1
GAB1,EIF2S1,1
GAB1,KCNMB1,1
GAB1,BNIP2,1
GAB1,DUSP2,1
GAB1,PKNOX1,1
GAB1,WIPF2,1
GAB1,ANKRD13C,1
GAB1,MAPRE3,1
GAB1,MFN1,1
GAB1,KCND3,1
GAB1,ESR1,1
GAB1,ORAI2,1
GAB1,YIPF4,1
GAB1,GINS4,1
GAB1,PURB,1
GAB1,ZNF280B,1
GAB1,C15orf40,1
GAB1,CXorf38,1
GAB1,VTI1A,1
GAB1,ANKS4B,1
GAB1,RRN3,1
GAB1,ZYG11A,1
GAB1,NME6,1
GAB1,RUNX3,1
GAB1,RPS6KA5,1
GAB1,ALDH9A1,1
GAB1,REEP3,1
GAB1,AKTIP,1
GAB1,FBXO48,1
GAB1,COX19,1
GAB1,GPR155,1
GAB1,MUC17,1
GAB1,CRCP,1
DUSP18,ABHD2,1
DUSP18,N4BP1,1
DUSP18,MTMR3,1
DUSP18,ZDHHC20,1
DUSP18,PGM2L1,1
DUSP18,NCOA3,1
DUSP18,UBXN2A,1
DUSP18,PRNP,1
DUSP18,BTN3A1,1
DUSP18,ABHD15,1
DUSP18,STAC2,1
DUSP18,POLQ,1
DUSP18,DSTYK,1
DUSP18,ZBTB37,1
DUSP18,A1CF,1
DUSP18,FHDC1,1
DUSP18,AAK1,1
DUSP18,MAP3K2,1
DUSP18,RBM12B,1
DUSP18,HIP1,1
DUSP18,CAPRIN2,1
DUSP18,ELAVL2,1
DUSP18,DPYSL2,1
DUSP18,SLC7A11,1
DUSP18,RNF115,1
DUSP18,SLK,1
DUSP18,PLEKHM1,1
DUSP18,MLXIP,1
DUSP18,FBXO21,1
DUSP18,TNRC6B,1
DUSP18,WSB1,1
DUSP18,IRAK4,1
DUSP18,GNB5,1
DUSP18,TLR7,1
DUSP18,ERGIC2,1
DUSP18,WDR1,1
DUSP18,HIF1AN,1
DUSP18,FKBP14,1
DUSP18,RAB42,1
DUSP18,LDLR,1
DUSP18,BTN3A2,1
DUSP18,C18orf32,1
DUSP18,DCTN5,1
DUSP18,DNAL1,1
DUSP18,BCL2L11,1
DUSP18,CFL2,1
DUSP18,BTF3L4,1
DUSP18,RAB5B,1
DUSP18,SLC4A7,1
DUSP18,CDK6,1
DUSP18,TTPAL,1
DUSP18,GTF2H3,1
DUSP18,ISCA2,1
DUSP18,YOD1,1
DUSP18,MIXL1,1
DUSP18,PTGES3,1
DUSP18,FBXO31,1
DUSP18,MFSD2A,1
DUSP18,ICA1L,1
DUSP18,ENPP5,1
DUSP18,CYCS,1
DUSP18,UBFD1,1
DUSP18,ENTPD7,1
DUSP18,NRIP3,1
DUSP18,ZNFX1,1
DUSP18,GATAD1,1
DUSP18,SLC30A1,1
DUSP18,C17orf75,1
DUSP18,ABCG8,1
DUSP18,PANK3,1
DUSP18,GPR157,1
DUSP18,SLC35F5,1
DUSP18,KLHL15,1
DUSP18,DDHD1,1
DUSP18,TRIM8,1
DUSP18,SLCO5A1,1
DUSP18,ZNF805,2
DUSP18,SLC1A5,1
DUSP18,TRAF3IP2,1
DUSP18,ZBED1,1
DUSP18,ZNF347,1
DUSP18,SAMD8,1
DUSP18,ARL1,1
DUSP18,KCNK6,1
DUSP18,SPTLC2,1
DUSP18,VPS26A,1
DUSP18,FEZ2,1
DUSP18,HMGB3,1
DUSP18,CHAF1A,1
DUSP18,MTF1,1
DUSP18,MXI1,1
DUSP18,LASP1,1
DUSP18,PVR,1
DUSP18,NFAT5,1
DUSP18,ZBTB6,1
DUSP18,NUDT3,1
DUSP18,GLO1,2
DUSP18,ZBTB25,1
DUSP18,BRCA1,1
DUSP18,CBX5,1
DUSP18,SF3B3,1
DUSP18,WDR37,1
DUSP18,OSTM1,1
DUSP18,SPCS1,1
DUSP18,E2F5,1
DUSP18,HMGB1,1
DUSP18,ITGA2,1
DUSP18,JAK1,1
DUSP18,MSH3,1
DUSP18,PPP1R12B,1
DUSP18,PPP6C,1
DUSP18,RNASEH1,1
DUSP18,CCL5,1
DUSP18,E2F2,1
DUSP18,EIF2S1,1
DUSP18,KCNMB1,1
DUSP18,BNIP2,1
DUSP18,DUSP2,1
DUSP18,PKNOX1,1
DUSP18,WIPF2,1
DUSP18,ANKRD13C,1
DUSP18,MAPRE3,1
DUSP18,MFN1,1
DUSP18,KCND3,1
DUSP18,ESR1,1
DUSP18,ORAI2,1
DUSP18,YIPF4,1
DUSP18,GINS4,1
DUSP18,PURB,1
DUSP18,ZNF280B,1
DUSP18,C15orf40,1
DUSP18,CXorf38,1
DUSP18,VTI1A,1
DUSP18,ANKS4B,1
DUSP18,RRN3,1
DUSP18,ZYG11A,1
DUSP18,NME6,1
DUSP18,RUNX3,1
DUSP18,RPS6KA5,1
DUSP18,ALDH9A1,1
DUSP18,REEP3,1
DUSP18,AKTIP,1
DUSP18,FBXO48,1
DUSP18,COX19,1
DUSP18,GPR155,1
DUSP18,MUC17,1
DUSP18,CRCP,1
DUSP18,LRP6,1
DUSP18,TIMM50,1
DUSP18,EGFR,1
DUSP18,SERTAD2,1
DUSP18,LLPH,1
DUSP18,TM2D2,1
DUSP18,TMEM97,1
DUSP18,TMEM106B,1
DUSP18,IDE,1
DUSP18,TFRC,1
DUSP18,PPIP5K2,1
DUSP18,ST3GAL5,1
DUSP18,FXR1,1
DUSP18,GLDN,1
DUSP18,SCARB2,1
DUSP18,SRGAP2,1
DUSP18,ABCC1,1
DUSP18,MICALL1,1
DUSP18,UBE2A,1
DUSP18,PAK1,1
DUSP18,SLC25A15,1
DUSP18,SULT1B1,1
DUSP18,EHD3,1
DUSP18,ZNF385A,1
DUSP18,KIF16B,1
DUSP18,BMPR2,1
DUSP18,GLS,1
DUSP18,GNA12,1
DUSP18,RCC2,1
DUSP18,CRLS1,1
DUSP18,CNNM4,1
DUSP18,ALG9,1
DUSP18,ROR1,1
DUSP18,LANCL1,1
DUSP18,SLC5A3,1
DUSP18,CNTNAP2,1
DUSP18,SERPINB5,1
DUSP18,RYK,1
DUSP18,SLIT3,1
DUSP18,PIGH,1
DUSP18,GJC1,1
DUSP18,COMMD7,1
DUSP18,ADCY9,1
DUSP18,DAZAP2,1
DUSP18,RSPRY1,1
DUSP18,CACNG5,1
DUSP18,PIK3R3,1
DUSP18,FAM136A,1
