hsa:4188	CDS	6:41637018..41654244	MDFI, I-MF, I-mfa; myoD family inhibitor isoform 1
hsa:7942	CDS	6:complement(41683978..41736223)	TFEB, ALPHATFEB, BHLHE35, TCFEB; transcription factor EB isoform 1
hsa:113218489	ncRNA	6:complement(41733554..41733574)	MIR10398; hsa-miR-10398-3p
hsa:5225	CDS	6:complement(41736711..41747397)	PGC, PEPC, PGII; gastricsin isoform 1 preproprotein
hsa:10817	CDS	6:complement(41770176..41779900)	FRS3, FRS2-beta, FRS2B, FRS2beta, SNT-2, SNT2; fibroblast growth factor receptor substrate 3
hsa:29964	CDS	6:41780782..41787452	PRICKLE4, C6orf49, OBTP, OEBT, TOMM6; prickle-like protein 4
hsa:100188893	CDS	6:41787694..41789895	TOMM6, OBTP, TOM6; mitochondrial import receptor subunit TOM6 homolog
hsa:25862	CDS	6:complement(41789896..41895375)	USP49; ubiquitin carboxyl-terminal hydrolase 49 isoform a
hsa:124900222	ncRNA	6:41832854..41832993	small nucleolar RNA SNORA8
hsa:9477	CDS	6:complement(41905354..41921139)	MED20, PRO0213, SRB2, TRFP; mediator of RNA polymerase II transcription subunit 20 isoform 1
hsa:705	CDS	6:41908759..41933046	BYSL, Enp1; bystin
hsa:896	CDS	6:complement(41934933..42050035)	CCND3; G1/S-specific cyclin-D3 isoform 2
hsa:129685	CDS	6:42050524..42087462	TAF8, II, NEDMLHB, TAF, TAF(II)43, TAFII-43, TAFII43, TBN; transcription initiation factor TFIID subunit 8 isoform 1
hsa:647024	CDS	6:complement(42101119..42142620)	C6orf132, LncCCLM, bA7K24.2; uncharacterized protein C6orf132
hsa:118142757	CDS	6:42155406..42180056	GUCA1ANB-GUCA1A, GUCA1A; guanylyl cyclase-activating protein 1
hsa:114841037	CDS	6:42155406..42163418	CIMIP3, GUCA1ANB; ciliary microtubule inner protein 3 isoform 2
hsa:2978	CDS	6:42173364..42180056	GUCA1A, C6orf131, COD3, CORD14, GCAP, GCAP-1, GCAP-I, GCAP1, GUCA, GUCA1; guanylyl cyclase-activating protein 1
hsa:2979	CDS	6:complement(42183284..42194956)	GUCA1B, GCAP 2, GCAP-2, GCAP-II, GCAP2, GUCA2, RP48; guanylyl cyclase-activating protein 2
hsa:55173	CDS	6:complement(42206807..42217861)	MRPS10, MRP-S10, PNAS-122, S10mt, uS10m; small ribosomal subunit protein uS10m isoform 2
hsa:55809	CDS	6:complement(42224931..42452224)	TRERF1, BCAR2, HSA277276, RAPA, TREP132, TReP-132, dJ139D8.5; transcriptional-regulating factor 1 isoform 2
hsa:124900214	CDS	6:42452360..42457184	arf-GAP with GTPase, ANK repeat and PH domain-containing protein 2-like
hsa:124901534	ncRNA	6:complement(42505500..42505606)	small nucleolar RNA U13
hsa:23304	CDS	6:42564029..42693505	UBR2, C6orf133, bA49A4.1, dJ242G1.1, dJ392M17.3; E3 ubiquitin-protein ligase UBR2 isoform 1
hsa:5961	CDS	6:complement(42696598..42722597)	PRPH2, AOFMD, AVMD, CACD2, DS, MDBS1, PRPH, RDS, RP7, TSPAN22, rd2; peripherin-2
hsa:6903	CDS	6:complement(42744498..42746103)	TBCC, CFC; tubulin-specific chaperone C
hsa:23506	CDS	6:42746339..42868556	BICRAL, GLTSCR1L, KIAA0240, SMARCK2; BRD4-interacting chromatin-remodeling complex-associated protein-like
hsa:285855	CDS	6:42879616..42889900	RPL7L1, dJ475N16.4; ribosomal protein uL30-like
hsa:441150	CDS	6:complement(42890265..42890821)	PEX39, C6orf226; peroxisomal biogenesis factor 39
hsa:171558	CDS	6:42916053..42925838	PTCRA, IMD126, PT-ALPHA, PTA; pre T-cell antigen receptor alpha isoform 2 precursor
hsa:10695	CDS	6:42928002..42939294	CNPY3, CAG4A, DEE60, EIEE60, ERDA5, PRAT4A, TNRC5; protein canopy homolog 3 isoform 1 precursor
hsa:107080644	CDS	6:42929480..42963880	CNPY3-GNMT; Glycine N-methyltransferase-like isoform 2
hsa:27232	CDS	6:42960754..42963880	GNMT, HEL-S-182mP; glycine N-methyltransferase isoform 1
hsa:5190	CDS	6:complement(42963865..42979181)	PEX6, HMLR2, PAF-2, PAF2, PBD4A, PDB4B, PXAAA1; peroxisome biogenesis factor 6 isoform 1
hsa:5528	CDS	6:42984570..43012342	PPP2R5D, B56D, B56delta, HJS1, MRD35; serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit delta isoform isoform 1
hsa:4201	CDS	6:complement(43011143..43016886)	MEA1, HYS, MEA; male-enhanced antigen 1 isoform 1
hsa:116138	CDS	6:43014249..43021294	KLHDC3, PEAS, dJ20C7.3; kelch domain-containing protein 3
hsa:88745	CDS	6:43021623..43029599	RRP36, C6orf153, dJ20C7.4; ribosomal RNA processing protein 36 homolog isoform 1
hsa:9820	CDS	6:complement(43037617..43053851)	CUL7, 3M1, CUL-7, KIAA0076, dJ20C7.5; cullin-7 isoform 2
hsa:51069	CDS	6:complement(43054029..43059863)	MRPL2, CGI-22, MRP-L14, RPML14, uL2m; large ribosomal subunit protein uL2m isoform 1
hsa:89953	CDS	6:43059631..43075093	KLC4, CONDRHN, KNSL8, bA387M24.3; kinesin light chain 4 isoform a
hsa:5754	CDS	6:43076314..43161715	PTK7, CCK-4, CCK4; inactive tyrosine-protein kinase 7 isoform a precursor
hsa:6722	CDS	6:43171269..43181506	SRF, MCM1; serum response factor isoform 1
hsa:23113	CDS	6:43182196..43224587	CUL9, H7AP1, PARC; cullin-9
hsa:10591	CDS	6:complement(43225629..43229481)	DNPH1, C6orf108, RCL, dJ330M21.3; 5-hydroxymethyl-dUMP N-hydrolase isoform 1
hsa:84630	CDS	6:43243481..43288258	TTBK1, BDTK; tau-tubulin kinase 1
hsa:10864	CDS	6:43295714..43305538	SLC22A7, NLT, OAT2, hOAT11; solute carrier family 22 member 7 isoform b
hsa:401262	CDS	6:complement(43305472..43308826)	CRIP3, CRP-3, TLP, TLP-A, h6LIMo; cysteine-rich protein 3 isoform 2
hsa:24149	CDS	6:complement(43336070..43369647)	ZNF318, HRIHFB2436, TZF, ZFP318; zinc finger protein 318
hsa:124901227	CDS	6:43369364..43371341	atherin-like
hsa:89845	CDS	6:43427541..43451994	ABCC10, EST182763, MRP7, SIMRP7; ATP-binding cassette sub-family C member 10 isoform MRP7
hsa:102466746	ncRNA	6:43434547..43434569	MIR6780B, hsa-mir-6780b; hsa-miR-6780b-5p
hsa:65989	CDS	6:complement(43450352..43456632)	DLK2, DLK-2, EGFL9; protein delta homolog 2 isoform a precursor
hsa:93643	CDS	6:43477570..43506554	TJAP1, PILT, TJP4; tight junction-associated protein 1 isoform a
hsa:221424	CDS	6:complement(43506968..43510346)	LRRC73, C6orf154; leucine-rich repeat-containing protein 73 isoform 1
hsa:25844	CDS	6:complement(43511832..43516926)	YIPF3, C6orf109, FinGER3, KLIP1, YIPFbeta2, Yip5b, dJ337H4.3; protein YIPF3
hsa:9533	CDS	6:43517089..43562407	POLR1C, AC40, HLD11, RPA39, RPA40, RPA5, RPAC1, RPC40, TCS3; DNA-directed RNA polymerases I and III subunit RPAC1 isoform 1
hsa:57510	CDS	6:complement(43522334..43576038)	XPO5, exp5; exportin-5
hsa:124901522	ncRNA	6:complement(43542175..43542236)	U7 small nuclear RNA
hsa:124900224	ncRNA	6:43544144..43544270	small Cajal body-specific RNA 15
hsa:5429	CDS	6:43576185..43620523	POLH, RAD30, RAD30A, XP-V, XPV; DNA polymerase eta isoform 1
hsa:54676	CDS	6:complement(43620494..43631333)	GTPBP2, JABELS; GTP-binding protein 2 isoform a
hsa:9587	CDS	6:43629540..43640941	MAD2L1BP, CMT2, p31comet; MAD2L1-binding protein isoform 2
hsa:221421	CDS	6:43645036..43672600	RSPH9, C6orf206, CILD12, MRPS18AL1; radial spoke head protein 9 homolog isoform 1
hsa:55168	CDS	6:complement(43671202..43687791)	MRPS18A, HumanS18b, MRP-S18-3, MRP-S18-a, MRPS18-3, S18bmt, S18mt-a, mL66; large ribosomal subunit protein mL66 isoform 1 precursor
hsa:7422	CDS	6:43770211..43786487	VEGFA, L-VEGF, MVCD1, VEGF, VPF; vascular endothelial growth factor A, long form isoform b
hsa:64928	CDS	6:complement(44113451..44127452)	MRPL14, L14mt, L32mt, MRP-L14, MRP-L32, MRPL32, RMPL32, RPML32, uL14m; large ribosomal subunit protein uL14m isoform a precursor
hsa:55362	CDS	6:44126633..44155519	TMEM63B, C6orf110, DEE118, hTMEM63B; mechanosensitive cation channel TMEM63B
hsa:11131	CDS	6:44158820..44184401	CAPN11, calpain11; calpain-11
hsa:101929726	CDS	6:44192721..44218234	MYMX, CFZS2, MINION, hMINION; protein myomixer
hsa:2030	CDS	6:44219615..44234142	SLC29A1, AUG, ENT1, hENT1; equilibrative nucleoside transporter 1 isoform 1
hsa:3326	CDS	6:44246194..44253883	HSP90AB1, D6S182, HSP84, HSP90B, HSPC2, HSPCB; heat shock protein HSP 90-beta isoform a
hsa:347734	CDS	6:complement(44254101..44257890)	SLC35B2, HLD26, PAPST1, SLL, UGTrel4; adenosine 3'-phospho 5'-phosphosulfate transporter 1 isoform a
hsa:100616124	ncRNA	6:complement(44254253..44254275)	MIR4647, mir-4647; hsa-miR-4647
hsa:4794	CDS	6:complement(44258166..44265551)	NFKBIE, IKBE; NF-kappa-B inhibitor epsilon
hsa:441151	CDS	6:44270450..44279444	TMEM151B, C6orf137, TMEM193, bA444E17.5; transmembrane protein 151B
hsa:202500	CDS	6:complement(44278734..44297698)	DRC5, D6S46, FAP155, TCTE1; dynein regulatory complex subunit 5
hsa:57505	CDS	6:complement(44298731..44313347)	AARS2, AARSL, COXPD8, LKENP, MT-ALARS, MTALARS; alanine--tRNA ligase, mitochondrial
hsa:221409	CDS	6:44342650..44380179	SPATS1, DDIP, SPATA8, SRSP1; spermatogenesis-associated serine-rich protein 1
hsa:988	CDS	6:44387706..44450425	CDC5L, CDC5, CDC5-LIKE, CEF1, PCDC5RP, dJ319D22.1; cell division cycle 5-like protein
hsa:100616352	ncRNA	6:44435650..44435671	MIR4642; hsa-miR-4642
hsa:8464	CDS	6:complement(44809057..45377934)	SUPT3H, SPT3, SPT3L; transcription initiation protein SPT3 homolog isoform 1
hsa:693171	ncRNA	6:complement(45197734..45197755)	MIR586, MIRN586; hsa-miR-586
hsa:860	CDS	6:45328330..45551082	RUNX2, AML3, CBF-alpha-1, CBFA1, CCD, CCD1, CLCD, OSF-2, OSF2, PEA2aA, PEBP2aA; runt-related transcription factor 2 isoform a
hsa:124901518	ncRNA	6:45646104..45646210	U6 spliceosomal RNA
hsa:53405	CDS	6:complement(45880827..46129819)	CLIC5, DFNB102, DFNB103, MST130, MSTP130; chloride intracellular channel protein 5 isoform a
hsa:22875	CDS	6:46129989..46146688	ENPP4, NPP4; bis(5'-adenosyl)-triphosphatase ENPP4 precursor
hsa:59084	CDS	6:complement(46159185..46170980)	ENPP5, NPP-5, NPP5; ectonucleotide pyrophosphatase/phosphodiesterase family member 5 isoform 1 precursor
hsa:10231	CDS	6:complement(46220736..46491970)	RCAN2, CSP2, DSCR1L1, MCIP2, RCN2, ZAKI-4, ZAKI4; calcipressin-2 isoform 1
hsa:51302	CDS	6:complement(46549580..46652818)	CYP39A1; 24-hydroxycholesterol 7-alpha-hydroxylase isoform 1
hsa:9481	CDS	6:46652975..46678190	SLC25A27, UCP4; mitochondrial uncoupling protein 4 isoform 1
hsa:221400	CDS	6:46680268..46704319	TDRD6, CT41.2, NY-CO-45, SPATA36, TDR2, bA446F17.4; tudor domain-containing protein 6 isoform 1
hsa:7941	CDS	6:complement(46704201..46735721)	PLA2G7, LDL-PLA2, LP-PLA2, PAFAD, PAFAH; platelet-activating factor acetylhydrolase precursor
hsa:100287718	CDS	6:46746933..46759506	ANKRD66; ankyrin repeat domain-containing protein 66
hsa:4224	CDS	6:46793389..46845984	MEP1A, PPHA; meprin A subunit alpha precursor
hsa:221395	CDS	6:complement(46852522..46954939)	ADGRF5, GPR116, KPG_001; adhesion G protein-coupled receptor F5 precursor
hsa:266977	CDS	6:complement(46997708..47042332)	ADGRF1, GPR110, KPG_012, PGR19, hGPCR36; adhesion G-protein coupled receptor F1 isoform 1 precursor
hsa:27242	CDS	6:complement(47231532..47309905)	TNFRSF21, BM-018, CD358, DR6; tumor necrosis factor receptor superfamily member 21 precursor
hsa:23607	CDS	6:47477789..47627263	CD2AP, CMS; CD2-associated protein
hsa:221393	CDS	6:47698580..47722014	ADGRF4, GPR115, PGR18; adhesion G protein-coupled receptor F4 precursor
hsa:221391	CDS	6:47782032..47826381	OPN5, GPR136, GRP136, PGR12, TMEM13; opsin-5
hsa:442213	CDS	6:complement(47856673..48111197)	PTCHD4, C6orf138, PTCH53, SLC65C2, dJ402H5.2; patched domain-containing protein 4 isoform 1
hsa:4594	CDS	6:complement(49430360..49463253)	MMUT, MCM, MUT; methylmalonyl-CoA mutase, mitochondrial precursor
hsa:55166	CDS	6:49463370..49493107	CENPQ, C6orf139, CENP-Q; centromere protein Q
hsa:389396	CDS	6:49499923..49528078	GLYATL3, C6orf140, bA28H17.2; glycine N-acyltransferase-like protein 3
hsa:135398	CDS	6:49550668..49561916	C6orf141; uncharacterized protein C6orf141
hsa:6005	CDS	6:complement(49605175..49636839)	RHAG, CD241, OHS, OHST, RH2, RH50A, RHNR, Rh50, Rh50GP, SLC42A1; ammonium transporter Rh type A
hsa:7180	CDS	6:complement(49676652..49714220)	CRISP2, CRISP-2, CT36, GAPDL5, TPX1, TSP1; cysteine-rich secretory protein 2 isoform 1 precursor
hsa:10321	CDS	6:complement(49727376..49744388)	CRISP3, Aeg2, CRISP-3, CRS3, SGP28, dJ442L6.3; cysteine-rich secretory protein 3 isoform 2
hsa:5232	CDS	6:complement(49785660..49787285)	PGK2, HEL-S-272, PGKB, PGKPS, dJ417L20.2; phosphoglycerate kinase 2
hsa:167	CDS	6:complement(49834257..49877096)	CRISP1, AEGL1, ARP, CRISP-1, HEL-S-57, HSCRISP1D, HSCRISP1G, HUMARP; cysteine-rich secretory protein 1 isoform 1 precursor
hsa:245928	CDS	6:complement(49960249..49964164)	DEFB114, DEFB-14, DEFB14; beta-defensin 114 precursor
hsa:245927	CDS	6:complement(49968677..49969625)	DEFB113, DEFB-13; beta-defensin 113 precursor
hsa:245913	CDS	6:complement(50009138..50021994)	DEFB110, DEFB-10, DEFB-11, DEFB111; beta-defensin 110 isoform a precursor
hsa:245915	CDS	6:complement(50042099..50049929)	DEFB112, DEFB-12; beta-defensin 112 precursor
hsa:83741	CDS	6:50713526..50773033	TFAP2D, AP-2delta, TFAP2BL1; transcription factor AP-2-delta
hsa:7021	CDS	6:50818355..50847619	TFAP2B, AP-2B, AP-2beta, AP2-B, PDA2; transcription factor AP-2-beta
hsa:124900230	ncRNA	6:51464690..51464765	small nucleolar RNA SNORD66
hsa:5314	CDS	6:complement(51615299..52087615)	PKHD1, ARPKD, FCYT, FPC, PCYT, PKD4, TIGM1; fibrocystin isoform 1
hsa:406989	ncRNA	6:52144401..52144422	MIR206, MIRN206, miRNA206, mir-206; hsa-miR-206
hsa:101154644	ncRNA	6:complement(join(52146814..52146937,52147368..52147467,52150882..52151023))	LINCMD1, LINC-MD1, MIR133BHG; long intergenic non-protein coding RNA, muscle differentiation 1
hsa:442890	ncRNA	6:52148988..52149009	MIR133B, MIRN133B, miRNA133B, mir-133b; hsa-miR-133b
hsa:3605	CDS	6:52186375..52190638	IL17A, CTLA-8, CTLA8, IL-17, IL-17A, IL17, ILA17; interleukin-17A precursor
hsa:112744	CDS	6:complement(52236681..52245689)	IL17F, CANDF6, IL-17F, IL17A, ML-1, ML1; interleukin-17F precursor
hsa:4172	CDS	6:complement(52264015..52284742)	MCM3, HCC5, P1-MCM3, P1.h, RLFB; DNA replication licensing factor MCM3 isoform 1
hsa:85315	CDS	6:52362151..52407777	PAQR8, C6orf33, LMPB1, MPRB; membrane progestin receptor beta
hsa:114327	CDS	6:52420342..52497198	EFHC1, EJM1, POC9, RIB72, dJ304B14.2, EJM; EF-hand domain-containing protein 1 isoform 1
hsa:9697	CDS	6:complement(52497408..52577060)	TRAM2; translocating chain-associated membrane protein 2
hsa:28978	CDS	6:52671113..52686588	TMEM14A, C6orf73, PTD011; transmembrane protein 14A
hsa:2939	CDS	6:complement(52750087..52763475)	GSTA2, GST2, GSTA2-2, GTA2, GTH2; glutathione S-transferase A2
hsa:2938	CDS	6:complement(52791371..52803816)	GSTA1, GST-epsilon, GST2, GSTA1-1, GTH1; glutathione S-transferase A1 isoform 1
hsa:221357	CDS	6:complement(52831692..52846245)	GSTA5; glutathione S-transferase A5
hsa:2940	CDS	6:complement(52896646..52909698)	GSTA3, GSTA3-3, GTA3; glutathione S-transferase A3 isoform 1
hsa:2941	CDS	6:complement(52977953..52995284)	GSTA4, GSTA4-4, GTA4; glutathione S-transferase A4
hsa:125050	ncRNA	6:52995620..52995951	RN7SK, 7SK; RNA component of 7SK nuclear ribonucleoprotein
hsa:22858	CDS	6:complement(53001303..53061824)	CILK1, ECO, EJM10, ICK, LCK2, MRK, hICK; serine/threonine-protein kinase ICK isoform 1
hsa:128092246	CDS	6:complement(53041266..53041385)	uncharacterized LOC128092246
hsa:26268	CDS	6:53064998..53100873	FBXO9, FBX9, NY-REN-57, VCIA1, dJ341E18.2; F-box only protein 9 isoform 1
hsa:128031835	CDS	6:53065602..53065673	uncharacterized LOC128031835
hsa:8521	CDS	6:complement(53126961..53148841)	GCM1, GCMA, hGCMa; chorion-specific transcription factor GCMa
hsa:60481	CDS	6:complement(53267404..53348950)	ELOVL5, HELO1, SCA38, dJ483K16.1; very long chain fatty acid elongase 5 isoform 1
hsa:100847075	ncRNA	6:53277002..53277023	MIR5685; hsa-miR-5685
hsa:2729	CDS	6:complement(53497341..53545101)	GCLC, CNSHA7, GCL, GCS, GLCL, GLCLC; glutamate--cysteine ligase catalytic subunit isoform a
hsa:401265	CDS	6:complement(53647916..53665756)	KLHL31, BKLHD6, KBTBD1, KLHL, bA345L23.2; kelch-like protein 31
hsa:55227	CDS	6:53795005..53924125	LRRC1, LANO, dJ523E19.1; leucine-rich repeat-containing protein 1
hsa:90523	CDS	6:54018970..54266280	MLIP, C6orf142, CIP, MMCKR; muscular LMNA-interacting protein isoform 1
hsa:27283	CDS	6:54307862..54390142	TINAG, TIN-AG; tubulointerstitial nephritis antigen
hsa:222584	CDS	6:54846203..54945099	FAM83B, C6orf143; protein FAM83B
hsa:3062	CDS	6:55106469..55284713	HCRTR2, ORXR2, OX2R, OXR2; orexin receptor type 2
hsa:389400	CDS	6:55327469..55402493	GFRAL, C6orf144, GRAL, UNQ9356, bA360D14.1; GDNF family receptor alpha-like precursor
hsa:54511	CDS	6:complement(55434373..55678919)	HMGCLL1, ERCHL, bA418P12.1, er-cHL; 3-hydroxymethyl-3-methylglutaryl-CoA lyase, cytoplasmic isoform a
hsa:653	CDS	6:complement(55753653..55875590)	BMP5; bone morphogenetic protein 5 isoform 1 preproprotein
hsa:81578	CDS	6:complement(56056590..56394128)	COL21A1, COLA1L, FP633; collagen alpha-1(XXI) chain isoform a precursor
hsa:667	CDS	6:complement(56457996..56954830)	DST, BP240, BPA, BPAG1, CATX-15, CATX15, D6S1101, DMH, DT, EBS3, EBSB2, HSAN6, MACF2; dystonin isoform 1e precursor
hsa:221336	CDS	6:56955107..57027346	BEND6, C6orf65; BEN domain-containing protein 6 isoform 1
hsa:57691	CDS	6:57046693..57066898	KIAA1586; E3 SUMO-protein ligase KIAA1586 isoform a
hsa:26036	CDS	6:57090188..57170305	ZNF451, COASTER, ZATT, dJ417I1.1; E3 SUMO-protein ligase ZNF451 isoform 1
hsa:9532	CDS	6:57172326..57189833	BAG2, BAG-2, dJ417I1.2; BAG family molecular chaperone regulator 2
hsa:51715	CDS	6:complement(57186992..57222307)	RAB23, HSPC137; ras-related protein Rab-23
hsa:5558	CDS	6:57221540..57646850	PRIM2, PRIM2A, p58; DNA primase large subunit isoform a
hsa:100422884	ncRNA	6:57390180..57390202	MIR548U; hsa-miR-548u
hsa:100189249	tRNA	6:57800211..57800284	TRI-AAT1-1, TRNAI12; tRNA-Ile
hsa:116485204	tRNA	6:complement(57815974..57816046)	TRA-AGC24-1; tRNA-Ala
hsa:107986679	tRNA	6:57822973..57823046	TRNAI-AAU; tRNA-Ile
hsa:100189060	tRNA	6:complement(57838350..57838422)	TRA-AGC13-2, TRNAA9; tRNA-Ala
hsa:100189085	tRNA	6:complement(57842214..57842286)	TRM-CAT7-1, TRNAM5; tRNA-Met
hsa:100189106	tRNA	6:complement(57856401..57856473)	TRA-AGC12-3, TRNAA14; tRNA-Ala
hsa:202559	CDS	6:complement(61542670..62286225)	KHDRBS2, KHDRBS2-OT, KHDRBS2-OT1, SLM-1, SLM1; KH domain-containing, RNA-binding, signal transduction-associated protein 2 isoform 2
hsa:642489	CDS	6:63211469..63213027	FKBP1C; peptidyl-prolyl cis-trans isomerase FKBP1C
hsa:51557	CDS	6:complement(63275951..63573607)	LGSN, GLULD1, LGS; lengsin isoform a
hsa:7803	CDS	6:63516440..63583588	PTP4A1, HH72, PRL-1, PRL1, PTP(CAAX1), PTPCAAX1; protein tyrosine phosphatase type IVA 1 isoform 1
hsa:124901228	CDS	6:complement(63566235..63573568)	translation initiation factor IF-2-like
hsa:128125822	CDS	6:63572480..63583588	uncharacterized LOC128125822
hsa:23469	CDS	6:63635802..63726011	PHF3; PHD finger protein 3 isoform 1
hsa:346007	CDS	6:complement(63719980..65707226)	EYS, C6orf178, C6orf179, C6orf180, EGFL10, EGFL11, RP25, SPAM, bA166P24.2, bA307F22.3, bA74E24.1, dJ1018A4.2, dJ22I17.2, dJ303F19.1; protein eyes shut homolog isoform 4 precursor
hsa:441155	CDS	6:65301476..65306574	ZC3H11C; zinc finger CCCH domain-containing protein 11C
hsa:124900229	ncRNA	6:complement(67210408..67210480)	small nucleolar RNA SNORD65
hsa:577	CDS	6:68635282..69389506	ADGRB3, BAI3; adhesion G protein-coupled receptor B3
hsa:127898563	CDS	6:68635890..68635967	uncharacterized LOC127898563
hsa:55788	CDS	6:complement(69674010..69797010)	LMBRD1, C6orf209, LMBD1, MAHCF, NESI; lysosomal cobalamin transport escort protein LMBD1 isoform 1
hsa:1310	CDS	6:69866556..70212468	COL19A1, COL9A1L, D6S228E; collagen alpha-1(XIX) chain precursor
hsa:1297	CDS	6:complement(70215061..70303084)	COL9A1, DJ149L1.1.2, EDM6, MED, STL4; collagen alpha-1(IX) chain isoform 1 precursor
hsa:57579	CDS	6:70413508..70561174	FAM135A, KIAA1411; protein FAM135A isoform c
hsa:135154	CDS	6:70566930..70598428	SDHAF4, C6orf57, Sdh8; succinate dehydrogenase assembly factor 4, mitochondrial precursor
hsa:60682	CDS	6:70667883..70862015	SMAP1, SMAP-1; stromal membrane-associated protein 1 isoform A
hsa:135152	CDS	6:complement(70856679..70957060)	B3GAT2, GLCATS; galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 2 precursor
hsa:124901229	CDS	6:70956428..70958917	uncharacterized protein LOC124901229
hsa:124901508	ncRNA	6:complement(71126893..71127105)	small nucleolar RNA U3
hsa:79627	CDS	6:71288811..71309059	OGFRL1, dJ331H24.1; opioid growth factor receptor-like protein 1 isoform b
hsa:407032	ncRNA	6:complement(71376964..71376985)	MIR30C2, MIRN30C2, mir-30c-2; hsa-miR-30c-2-3p
hsa:407029	ncRNA	6:complement(71403554..71403575)	MIR30A, MIRN30A, mir-30a; hsa-miR-30a-3p
hsa:79940	ncRNA	6:complement(join(71407864..71416559,71417320..71417392,71420066..71420745))	LINC00472, C6orf155, P53RRA, PEXF; long intergenic non-protein coding RNA 472, transcript variant 4
hsa:22999	CDS	6:71886550..72403145	RIMS1, CORD7, RAB3IP2, RIM, RIM1; regulating synaptic membrane exocytosis protein 1 isoform 1
hsa:56479	CDS	6:72622064..73198853	KCNQ5, Kv7.5, MRD46; potassium voltage-gated channel subfamily KQT member 5 isoform 1
hsa:100423005	ncRNA	6:complement(72967697..72967714)	MIR4282; hsa-miR-4282
hsa:100129128	CDS	6:complement(73223544..73225496)	KHDC1L; KHDC1-like protein
hsa:80759	CDS	6:complement(73241314..73310378)	KHDC1, C6orf147, C6orf148, Em:AC019205.8, NDG1, bA257K9.4; KH homology domain-containing protein 1
hsa:340168	CDS	6:complement(73353063..73354276)	DPPA5, ESG1; developmental pluripotency-associated 5 protein
hsa:154288	CDS	6:73362658..73364171	KHDC3L, C6orf221, ECAT1, HYDM2; KH domain-containing protein 3
hsa:441161	CDS	6:complement(73368555..73395163)	OOEP, C6orf156, FLOPED, HOEP19, KHDC2; oocyte-expressed protein homolog isoform 1
hsa:124901538	ncRNA	6:complement(73393913..73394013)	small nucleolar RNA U13
hsa:55510	CDS	6:73394828..73417566	DDX43, CT13, HAGE; probable ATP-dependent RNA helicase DDX43
hsa:115004	CDS	6:complement(73423711..73452297)	CGAS, C6orf150, D4, MB21D1, h-cGAS; cyclic GMP-AMP synthase isoform 1
hsa:25821	CDS	6:73461737..73509236	MTO1, CGI-02, COXPD10; 5-taurinomethyluridine-[tRNA] synthase subunit MTO1, mitochondrial isoform b
hsa:1915	CDS	6:complement(73515750..73521032)	EEF1A1, CCS-3, CCS3, EE1A1, EEF-1, EEF1A, EF-Tu, EF1A, EF1A1, EF1alpha1, GRAF-1EF, LENG7, PTI1, eEF1A-1; elongation factor 1-alpha 1
hsa:26503	CDS	6:complement(73593379..73653992)	SLC17A5, AST, ISSD, NSD, SD, SIALIN, SIASD, SLD, VEAT; sialin isoform 1
hsa:135228	CDS	6:73679192..73828313	CD109, CPAMD7, p180, r150; CD109 antigen isoform 1 preproprotein
hsa:1303	CDS	6:complement(75084326..75206053)	COL12A1, BA209D8.1, BTHLM2, COL12A1L, DJ234P15.1, EDSMYP, UCMD2; collagen alpha-1(XII) chain long isoform precursor
hsa:109623475	ncRNA	6:complement(75128709..75128782)	SNORD156; small nucleolar RNA, C/D box 156
hsa:1347	CDS	6:complement(75237675..75250298)	COX7A2, COX7AL, COX7AL1, COXVIIAL, COXVIIa-L, VIIAL; cytochrome c oxidase subunit 7A2, mitochondrial
hsa:55754	CDS	6:complement(75252924..75284792)	TMEM30A, C6orf67, CDC50A; cell cycle control protein 50A isoform 1
hsa:27145	CDS	6:complement(75291859..75493800)	FILIP1, FILIP, NMDF; filamin-A-interacting protein 1 isoform 2
hsa:124901509	ncRNA	6:complement(75398860..75399067)	small nucleolar RNA U3
hsa:100616389	ncRNA	6:75428446..75428462	MIR4463; hsa-miR-4463
hsa:26054	CDS	6:75601880..75718281	SENP6, SSP1, SUSP1; sentrin-specific protease 6 isoform 1
hsa:4646	CDS	6:75749239..75919537	MYO6, DFNA22, DFNB37; unconventional myosin-VI isoform 2
hsa:124901542	ncRNA	6:75865964..75866066	small nucleolar RNA U13
hsa:3617	CDS	6:complement(75921114..76072662)	IMPG1, GP147, IPM150, RP91, SPACR, VMD4; interphotoreceptor matrix proteoglycan 1 isoform 1 precursor
hsa:105377864	CDS	6:77403604..77486139	uncharacterized protein LOC105377864
hsa:3351	CDS	6:complement(77460924..77463491)	HTR1B, 5-HT-1B, 5-HT-1D-beta, 5-HT1B, 5-HT1DB, HTR1D2, HTR1DB, S12; 5-hydroxytryptamine receptor 1B
hsa:101928601	CDS	6:77650274..77927045	MEI4; meiosis-specific protein MEI4
hsa:113218491	ncRNA	6:complement(78539292..78539308)	MIR10524; hsa-miR-10524-5p
hsa:134728	CDS	6:78867551..78979411	IRAK1BP1, AIP70, SIMPL; interleukin-1 receptor-associated kinase 1-binding protein 1
hsa:55023	CDS	6:complement(78934419..79078254)	PHIP, BRWD2, CHUJANS, DCAF14, DIDOD, RepID, WDR11, ndrp; PH-interacting protein
