ID,Gene.symbol,Gene.title,Gene.ID,adj.P.Val,P.Value,t,B,logFC
10012665903,RPL27,ribosomal protein L27,6155,0.308641,0.0303,2.26,-3.74389,0.123
10012667928,SDHALP1,"succinate dehydrogenase complex, subunit A, flavoprotein pseudogene 1",255812,0.309352,0.0304,2.26,-3.74762,0.269
10012681955,ZNF581,zinc finger protein 581,51545,0.310397,0.0307,2.25,-3.7545,0.0984
10012677868,HERV-FRD,HERV-FRD provirus ancestral Env polyprotein,405754,0.310504,0.0307,2.25,-3.75533,0.231
10012679677,PIK3AP1,phosphoinositide-3-kinase adaptor protein 1,118788,0.310504,0.0307,2.25,-3.75613,0.239
10012679686,TRAF3IP2,TRAF3 interacting protein 2,10758,0.310504,0.0307,2.25,-3.75634,0.233
10012671278,LOC283174,hypothetical LOC283174,283174,0.311987,0.031,2.25,-3.76387,0.223
10012671524,RAB7L1,"RAB7, member RAS oncogene family-like 1",8934,0.312567,0.0311,2.25,-3.76699,0.185
10012669929,DEAF1,deformed epidermal autoregulatory factor 1 (Drosophila),10522,0.312599,0.0312,2.24,-3.76929,0.133
10012671453,PPM1J,protein phosphatase 1J (PP2C domain containing),333926,0.312599,0.0312,2.24,-3.7693,0.224
10012675166,ANKHD1-EIF4EBP3,ANKHD1-EIF4EBP3,404734,0.31276,0.0313,2.24,-3.77089,0.356
10012688499,HOXD10,homeobox D10,3236,0.313335,0.0314,2.24,-3.77549,0.249
10012674211,PBX3,pre-B-cell leukemia homeobox 3,5090,0.313399,0.0315,2.24,-3.77604,0.227
10012670585,PADI4,"peptidyl arginine deiminase, type IV",23569,0.313719,0.0315,2.24,-3.77766,0.287
10012667235,FBXL5,F-box and leucine-rich repeat protein 5,26234,0.314572,0.0317,2.24,-3.7819,0.125
10012670662,VCAN,versican,1462,0.314572,0.0317,2.24,-3.78248,0.531
10012679262,FOXD4,forkhead box D4,2298,0.314572,0.0317,2.24,-3.7826,0.187
10012674678,HLA-B,"major histocompatibility complex, class I, B",3106,0.314758,0.0318,2.24,-3.78499,0.201
10012679784,SIPA1L1,signal-induced proliferation-associated 1 like 1,26037,0.315081,0.0319,2.23,-3.7866,0.202
10012689405,HLA-F,"major histocompatibility complex, class I, F",3134,0.315742,0.032,2.23,-3.7904,0.319
10012684048,SLC9A2,"solute carrier family 9 (sodium/hydrogen exchanger), member 2",6549,0.315822,0.0321,2.23,-3.79159,0.417
10012669428,SEP15,15 kDa selenoprotein,9403,0.315893,0.0321,2.23,-3.79216,0.152
10012678170,FAM134B,"family with sequence similarity 134, member B",54463,0.316161,0.0322,2.23,-3.79425,0.295
10012683340,DUOX1,dual oxidase 1,53905,0.316161,0.0322,2.23,-3.79482,0.183
10012675574,CALB2,calbindin 2,794,0.316161,0.0322,2.23,-3.79586,0.619
10012671250,CLEC2B,"C-type lectin domain family 2, member B",9976,0.316161,0.0323,2.23,-3.79915,0.28
10012666483,CAPG,"capping protein (actin filament), gelsolin-like",822,0.317052,0.0325,2.23,-3.80385,0.203
10012674117,ADD1,adducin 1 (alpha),118,0.317072,0.0326,2.23,-3.80472,0.0841
10012688056,RBM33,RNA binding motif protein 33,155435,0.317106,0.0326,2.22,-3.80655,0.207
10012670093,FAIM2,Fas apoptotic inhibitory molecule 2,23017,0.317106,0.0326,2.22,-3.8066,0.0936
10012672728,CDC42SE2,CDC42 small effector 2,56990,0.317216,0.0327,2.22,-3.808,0.157
10012679867,SND1,staphylococcal nuclease and tudor domain containing 1,27044,0.317863,0.0328,2.22,-3.81042,0.289
10012687078,CASP1,"caspase 1, apoptosis-related cysteine peptidase (interleukin 1, beta, convertase)",834,0.317863,0.0328,2.22,-3.81066,0.273
10012682151,DKK3,dickkopf homolog 3 (Xenopus laevis),27122,0.317863,0.0328,2.22,-3.81156,0.555
10012686520,IKZF1,IKAROS family zinc finger 1 (Ikaros),10320,0.318087,0.0329,2.22,-3.81289,0.241
10012683982,WDR33,WD repeat domain 33,55339,0.318719,0.033,2.22,-3.81602,0.208
10012674273,TOM1,target of myb1 (chicken),10043,0.319124,0.0331,2.22,-3.81746,0.162
10012679231,MALT1,mucosa associated lymphoid tissue lymphoma translocation gene 1,10892,0.319352,0.0331,2.22,-3.8188,0.186
10012671341,RAP2C,"RAP2C, member of RAS oncogene family",57826,0.319434,0.0332,2.22,-3.82108,0.175
10012676839,ZNF175,zinc finger protein 175,7728,0.319926,0.0334,2.21,-3.82503,0.514
10012676374,PLEKHM1,"pleckstrin homology domain containing, family M (with RUN domain) member 1",9842,0.319926,0.0334,2.21,-3.82526,0.169
10012676802,MYO1B,myosin IB,4430,0.320417,0.0335,2.21,-3.82819,0.504
10012673556,RHBDL1,"rhomboid, veinlet-like 1 (Drosophila)",9028,0.320502,0.0336,2.21,-3.82996,0.269
10012673907,NUDT5,nudix (nucleoside diphosphate linked moiety X)-type motif 5,11164,0.320502,0.0336,2.21,-3.83057,0.241
10012675215,PHF8,PHD finger protein 8,23133,0.320502,0.0336,2.21,-3.83169,0.279
10012678096,PPM1F,protein phosphatase 1F (PP2C domain containing),9647,0.320502,0.0337,2.21,-3.83246,0.158
10012669197,SLC16A3,"solute carrier family 16, member 3 (monocarboxylic acid transporter 4)",9123,0.320502,0.0337,2.21,-3.83374,0.315
10012673016,GRB7,growth factor receptor-bound protein 7,2886,0.320502,0.0338,2.21,-3.83643,0.46
10012685399,RPS5,ribosomal protein S5,6193,0.32249,0.0341,2.2,-3.84447,0.143
10012688841,DIO2,"deiodinase, iodothyronine, type II",1734,0.322767,0.0342,2.2,-3.84555,0.204
10012665963,LOC100131117,similar to hCG2045385,100131117,0.32435,0.0345,2.2,-3.85224,0.11
10012686805,TTYH3,tweety homolog 3 (Drosophila),80727,0.32435,0.0345,2.2,-3.85323,0.121
10012676644,ATP5L,"ATP synthase, H+ transporting, mitochondrial F0 complex, subunit G",10632,0.324458,0.0346,2.2,-3.85476,0.114
10012665975,ST6GALNAC6,"ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 6",30815,0.324458,0.0346,2.2,-3.85513,0.151
10012682659,FAM49B,"family with sequence similarity 49, member B",51571,0.324458,0.0346,2.2,-3.8553,0.146
10012678935,LAPTM4A,lysosomal-associated protein transmembrane 4 alpha,9741,0.325074,0.0347,2.2,-3.85799,0.11
10012669266,UBE2L6,ubiquitin-conjugating enzyme E2L 6,9246,0.325074,0.0347,2.2,-3.85832,0.112
10012670681,CTSH,cathepsin H,1512,0.325735,0.0349,2.19,-3.86288,0.327
10012677197,PCDH11X,protocadherin 11 X-linked,27328,0.325735,0.0349,2.19,-3.86347,0.746
10012674099,DYNLRB1,"dynein, light chain, roadblock-type 1",83658,0.325931,0.035,2.19,-3.86479,0.111
10012669416,A1BG,alpha-1-B glycoprotein,1,0.326741,0.0351,2.19,-3.86793,0.154
10012689391,LAMP2,lysosomal-associated membrane protein 2,3920,0.32727,0.0352,2.19,-3.87038,0.184
10012679983,TINP1,TGF beta-inducible nuclear protein 1,10412,0.32727,0.0353,2.19,-3.872,0.115
10012665408,SH3BP2,SH3-domain binding protein 2,6452,0.32727,0.0353,2.19,-3.87256,0.168
10012682327,CENTD3,"centaurin, delta 3",64411,0.32727,0.0354,2.19,-3.87373,0.224
10012683497,CHD7,chromodomain helicase DNA binding protein 7,55636,0.32727,0.0354,2.19,-3.87419,0.376
10012666578,EIF3K,"eukaryotic translation initiation factor 3, subunit K",27335,0.32727,0.0354,2.19,-3.8753,0.113
10012685233,CCDC120,coiled-coil domain containing 120,90060,0.32736,0.0355,2.19,-3.87692,0.135
10012689319,MRPL54,mitochondrial ribosomal protein L54,116541,0.327579,0.0356,2.19,-3.87818,0.119
10012675168,ZFR2,zinc finger RNA binding protein 2,23217,0.328564,0.0358,2.18,-3.8843,0.148
10012666553,CHST7,carbohydrate (N-acetylglucosamine 6-O) sulfotransferase 7,56548,0.328564,0.0359,2.18,-3.88523,0.2
10012687804,DGKA,"diacylglycerol kinase, alpha 80kDa",1606,0.329149,0.036,2.18,-3.88777,0.183
10012685118,AGER,advanced glycosylation end product-specific receptor,177,0.329362,0.036,2.18,-3.88889,0.118
10012666359,SYN2,synapsin II,6854,0.329362,0.036,2.18,-3.88964,0.212
10012680022,MDM2,Mdm2 p53 binding protein homolog (mouse),4193,0.329362,0.036,2.18,-3.88977,0.202
10012676276,DIDO1,death inducer-obliterator 1,11083,0.32937,0.0361,2.18,-3.89042,0.16
10012687592,SLC46A3,"solute carrier family 46, member 3",283537,0.32976,0.0362,2.18,-3.8927,0.172
10012676317,ARL6IP5,ADP-ribosylation-like factor 6 interacting protein 5,10550,0.32997,0.0363,2.18,-3.89471,0.202
10012670488,CBLN1,cerebellin 1 precursor,869,0.32997,0.0363,2.18,-3.89505,0.704
10012682809,NOSIP,nitric oxide synthase interacting protein,51070,0.330657,0.0364,2.17,-3.89852,0.143
10012684709,WDR52,WD repeat domain 52,55779,0.331512,0.0365,2.17,-3.90102,0.152
10012668554,DUSP22,dual specificity phosphatase 22,56940,0.332006,0.0367,2.17,-3.90419,0.153
10012680097,PLCXD3,"phosphatidylinositol-specific phospholipase C, X domain containing 3",345557,0.332143,0.0367,2.17,-3.90522,0.591
10012677139,PLEKHG3,"pleckstrin homology domain containing, family G (with RhoGef domain) member 3",26030,0.332357,0.0368,2.17,-3.90658,0.361
10012674894,LGALS3BP,"lectin, galactoside-binding, soluble, 3 binding protein",3959,0.332873,0.0369,2.17,-3.90856,0.164
10012675292,LOC100131138,similar to hCG2040918,100131138,0.333816,0.037,2.17,-3.91229,0.259
10012685921,C10orf26,chromosome 10 open reading frame 26,54838,0.333838,0.0371,2.17,-3.91295,0.134
10012687867,WDSUB1,"WD repeat, sterile alpha motif and U-box domain containing 1",151525,0.333838,0.0371,2.17,-3.91337,0.124
10012673599,PRICKLE1,prickle homolog 1 (Drosophila),144165,0.334027,0.0371,2.17,-3.91453,0.322
10012676681,CES3,carboxylesterase 3 (brain),23491,0.334189,0.0373,2.16,-3.91736,0.128
10012678960,NUDT3,nudix (nucleoside diphosphate linked moiety X)-type motif 3,11165,0.334189,0.0373,2.16,-3.91739,0.171
10012665836,LOC100132455,hypothetical protein LOC100132455,100132455,0.334656,0.0374,2.16,-3.91945,0.557
10012676626,MICALL1,MICAL-like 1,85377,0.335126,0.0375,2.16,-3.92204,0.148
10012680721,CLNS1A,"chloride channel, nucleotide-sensitive, 1A",1207,0.335337,0.0375,2.16,-3.92291,0.548
10012671287,RPL13A,ribosomal protein L13a,23521,0.335388,0.0376,2.16,-3.92439,0.129
10012668200,RHBDF2,rhomboid 5 homolog 2 (Drosophila),79651,0.336031,0.0377,2.16,-3.92812,0.223
10012681020,TMEM104,transmembrane protein 104,54868,0.336031,0.0378,2.16,-3.92835,0.137
10012689306,IFIT3,interferon-induced protein with tetratricopeptide repeats 3,3437,0.33684,0.0379,2.16,-3.93103,0.174
10012677093,NR1H4,"nuclear receptor subfamily 1, group H, member 4",9971,0.336968,0.038,2.16,-3.93304,0.689
10012684661,GIMAP4,"GTPase, IMAP family member 4",55303,0.337497,0.0381,2.16,-3.93502,0.495
10012688155,AKAP13,A kinase (PRKA) anchor protein 13,11214,0.337619,0.0381,2.15,-3.93567,0.11
10012672671,SLC16A6,"solute carrier family 16, member 6 (monocarboxylic acid transporter 7)",9120,0.337619,0.0381,2.15,-3.93633,0.128
10012680777,RAB35,"RAB35, member RAS oncogene family",11021,0.338592,0.0383,2.15,-3.9413,0.122
10012680579,NLRP1,"NLR family, pyrin domain containing 1",22861,0.338592,0.0384,2.15,-3.94175,0.174
10012668399,FCER1G,"Fc fragment of IgE, high affinity I, receptor for; gamma polypeptide",2207,0.338592,0.0384,2.15,-3.94207,0.239
10012673739,PDLIM5,PDZ and LIM domain 5,10611,0.338592,0.0384,2.15,-3.94212,0.183
10012682836,PRKXP1,"protein kinase, X-linked, pseudogene 1",441733,0.338592,0.0384,2.15,-3.9422,0.233
10012667345,PCIF1,PDX1 C-terminal inhibiting factor 1,63935,0.338592,0.0384,2.15,-3.94315,0.221
10012670873,KHDC1,KH homology domain containing 1,80759,0.338592,0.0385,2.15,-3.94418,0.285
10012679895,PARP8,"poly (ADP-ribose) polymerase family, member 8",79668,0.338592,0.0385,2.15,-3.94442,0.285
10012672052,KIAA0913,KIAA0913,23053,0.338597,0.0385,2.15,-3.94534,0.117
10012669437,HIST1H3G,"histone cluster 1, H3g",8355,0.338597,0.0385,2.15,-3.94543,0.102
10012668907,PSMA1,"proteasome (prosome, macropain) subunit, alpha type, 1",5682,0.339596,0.0387,2.15,-3.94888,0.0926
10012674151,RP1-127L4.6,hypothetical protein LOC150297,150297,0.339872,0.0388,2.15,-3.95078,0.229
10012687405,LOC148189,hypothetical protein LOC148189,148189,0.339872,0.0388,2.15,-3.95123,0.204
10012682337,LOC348262,hypothetical protein LOC348262,348262,0.339872,0.0388,2.15,-3.95182,0.121
10012683404,BTK,Bruton agammaglobulinemia tyrosine kinase,695,0.340128,0.0389,2.14,-3.95363,0.126
10012677863,SH3GLB1,SH3-domain GRB2-like endophilin B1,51100,0.340128,0.0389,2.14,-3.95403,0.106
10012676186,PDE4DIP,phosphodiesterase 4D interacting protein (myomegalin),9659,0.340261,0.039,2.14,-3.95483,0.489
10012668305,SH3KBP1,SH3-domain kinase binding protein 1,30011,0.340319,0.039,2.14,-3.95561,0.168
10012668889,SMC5,structural maintenance of chromosomes 5,23137,0.341415,0.0393,2.14,-3.96094,0.216
10012673304,NOD1,nucleotide-binding oligomerization domain containing 1,10392,0.341612,0.0393,2.14,-3.96175,0.117
10012673914,NCF4,"neutrophil cytosolic factor 4, 40kDa",4689,0.342274,0.0394,2.14,-3.96451,0.196
10012685807,ZNF407,zinc finger protein 407,55628,0.342274,0.0394,2.14,-3.96474,0.189
10012678973,CLEC4A,"C-type lectin domain family 4, member A",50856,0.342274,0.0395,2.14,-3.96511,0.367
10012687819,FPR1,formyl peptide receptor 1,2357,0.342274,0.0395,2.14,-3.96541,0.368
10012686387,HSA251708,putative microtubule-binding protein,54759,0.342274,0.0395,2.14,-3.96592,0.0786
10012667067,OR1D2,"olfactory receptor, family 1, subfamily D, member 2",4991,0.342727,0.0396,2.14,-3.96818,0.11
10012674855,NCR2,natural cytotoxicity triggering receptor 2,9436,0.342801,0.0396,2.14,-3.96891,0.515
10012667721,PDE9A,phosphodiesterase 9A,5152,0.34285,0.0397,2.14,-3.96941,0.396
10012683910,CRKRS,"Cdc2-related kinase, arginine/serine-rich",51755,0.343026,0.0397,2.14,-3.97044,0.101
10012665549,LTK,leukocyte receptor tyrosine kinase,4058,0.343479,0.0398,2.13,-3.97187,0.115
10012679772,STARD3,StAR-related lipid transfer (START) domain containing 3,10948,0.34385,0.0398,2.13,-3.97309,0.275
10012670486,XBP1,X-box binding protein 1,7494,0.345092,0.0401,2.13,-3.97902,0.155
10012674970,LITAF,lipopolysaccharide-induced TNF factor,9516,0.34524,0.0402,2.13,-3.98026,0.175
10012667865,USP4,ubiquitin specific peptidase 4 (proto-oncogene),7375,0.346205,0.0405,2.13,-3.98571,0.107
10012674142,COX7A2L,cytochrome c oxidase subunit VIIa polypeptide 2 like,9167,0.346363,0.0406,2.13,-3.98792,0.118
10012678815,TMEM66,transmembrane protein 66,51669,0.346753,0.0407,2.12,-3.99058,0.143
10012668438,MYBL1,v-myb myeloblastosis viral oncogene homolog (avian)-like 1,4603,0.346753,0.0407,2.12,-3.99143,0.328
10012679845,IFI44L,interferon-induced protein 44-like,10964,0.347799,0.041,2.12,-3.99618,0.54
10012665812,ATP2B1,"ATPase, Ca++ transporting, plasma membrane 1",490,0.347834,0.041,2.12,-3.99659,0.199
10012675651,D4S234E,DNA segment on chromosome 4 (unique) 234 expressed sequence,27065,0.347856,0.0411,2.12,-3.99889,0.349
10012672280,GAS2,growth arrest-specific 2,2620,0.348227,0.0412,2.12,-4.00069,0.563
10012682355,CORO1B,"coronin, actin binding protein, 1B",57175,0.349311,0.0414,2.12,-4.00395,0.178
10012680527,GARNL4,GTPase activating Rap/RanGAP domain-like 4,23108,0.349488,0.0414,2.12,-4.00498,0.174
10012678506,S100A13,S100 calcium binding protein A13,6284,0.349488,0.0414,2.12,-4.00501,0.288
10012679173,ARHGEF17,Rho guanine nucleotide exchange factor (GEF) 17,9828,0.350932,0.0417,2.11,-4.0112,0.192
10012688649,IL13,interleukin 13,3596,0.35162,0.0419,2.11,-4.01564,0.408
10012674234,ABI1,abl-interactor 1,10006,0.35162,0.042,2.11,-4.01591,0.129
10012681329,KIAA1109,KIAA1109,84162,0.35162,0.042,2.11,-4.01704,0.197
10012679020,RASSF2,Ras association (RalGDS/AF-6) domain family member 2,9770,0.352142,0.0421,2.11,-4.01922,0.217
10012684088,FUT6,"fucosyltransferase 6 (alpha (1,3) fucosyltransferase)",2528,0.352216,0.0422,2.11,-4.02002,0.224
10012683457,CD3G,"CD3g molecule, gamma (CD3-TCR complex)",917,0.352221,0.0422,2.11,-4.02076,0.231
10012678311,FBXO11,F-box protein 11,80204,0.352221,0.0422,2.11,-4.02139,0.154
10012686303,G6PD,glucose-6-phosphate dehydrogenase,2539,0.352221,0.0423,2.11,-4.02224,0.122
10012682995,THUMPD2,THUMP domain containing 2,80745,0.352828,0.0424,2.11,-4.02461,0.22
10012680047,CALM1,"calmodulin 1 (phosphorylase kinase, delta)",801,0.353181,0.0425,2.11,-4.02607,0.169
10012681633,PSEN1,presenilin 1 (Alzheimer disease 3),5663,0.353985,0.0426,2.1,-4.02891,0.149
10012672501,PKNOX1,PBX/knotted 1 homeobox 1,5316,0.354214,0.0427,2.1,-4.03104,0.154
10012681373,ORMDL1,ORM1-like 1 (S. cerevisiae),94101,0.354214,0.0428,2.1,-4.03284,0.108
10012676305,HBXIP,hepatitis B virus x interacting protein,10542,0.354214,0.0428,2.1,-4.03286,0.104
10012684905,NCF1,"neutrophil cytosolic factor 1, (chronic granulomatous disease, autosomal 1)",653361,0.354214,0.0429,2.1,-4.03378,0.25
10012668778,NAV1,neuron navigator 1,89796,0.354214,0.0429,2.1,-4.03422,0.484
10012689535,IL1R1,"interleukin 1 receptor, type I",3554,0.354973,0.0431,2.1,-4.03909,0.281
10012688968,PLEKHO2,"pleckstrin homology domain containing, family O member 2",80301,0.35499,0.0432,2.1,-4.04091,0.191
10012669093,CXorf23,chromosome X open reading frame 23,256643,0.355559,0.0434,2.1,-4.04381,0.133
10012683572,URM1,ubiquitin related modifier 1 homolog (S. cerevisiae),81605,0.355559,0.0434,2.09,-4.0443,0.178
10012684488,ZSCAN29,zinc finger and SCAN domain containing 29,146050,0.355559,0.0434,2.09,-4.0447,0.137
10012666708,SQSTM1,sequestosome 1,8878,0.355559,0.0434,2.09,-4.04485,0.185
10012688615,FBXO32,F-box protein 32,114907,0.355559,0.0435,2.09,-4.04502,0.23
10012676871,GNGT2,"guanine nucleotide binding protein (G protein), gamma transducing activity polypeptide 2",2793,0.355687,0.0435,2.09,-4.0457,0.219
10012681501,LOC389834,hypothetical gene supported by AK123403,389834,0.355687,0.0435,2.09,-4.04593,0.173
10012675992,SAPS2,"SAPS domain family, member 2",9701,0.355708,0.0435,2.09,-4.04629,0.192
10012684073,LRIG1,leucine-rich repeats and immunoglobulin-like domains 1,26018,0.355752,0.0436,2.09,-4.04741,0.29
10012683716,FCRL3,Fc receptor-like 3,115352,0.355752,0.0436,2.09,-4.04762,0.335
10012674430,FRMD3,FERM domain containing 3,257019,0.356048,0.0437,2.09,-4.04954,0.391
10012665155,TTYH1,tweety homolog 1 (Drosophila),57348,0.35612,0.0437,2.09,-4.05002,0.325
10012689501,HTR1E,5-hydroxytryptamine (serotonin) receptor 1E,3354,0.357035,0.0439,2.09,-4.05425,0.148
10012687870,GAPDH,glyceraldehyde-3-phosphate dehydrogenase,2597,0.357035,0.044,2.09,-4.0546,0.0949
10012680700,SLC5A3,"solute carrier family 5 (inositol transporters), member 3",6526,0.357312,0.044,2.09,-4.05615,0.292
10012668524,CA10,carbonic anhydrase X,56934,0.357928,0.0441,2.09,-4.05788,0.681
10012686834,ATF7IP,activating transcription factor 7 interacting protein,55729,0.358117,0.0442,2.09,-4.05862,0.248
10012679326,PYY2,"peptide YY, 2 (seminalplasmin)",23615,0.360102,0.0445,2.08,-4.06533,0.381
10012673688,USP7,ubiquitin specific peptidase 7 (herpes virus-associated),7874,0.360121,0.0447,2.08,-4.06884,0.165
10012669151,FAM26E,"family with sequence similarity 26, member E",254228,0.360121,0.0448,2.08,-4.06965,0.13
10012682012,CHCHD5,coiled-coil-helix-coiled-coil-helix domain containing 5,84269,0.360121,0.0448,2.08,-4.06972,0.115
10012665737,LOC100132726,hypothetical protein LOC100132726///hypothetical protein LOC100132292,100132726,0.360121,0.0448,2.08,-4.07026,0.243
10012686012,ANKRD44,ankyrin repeat domain 44,91526,0.360121,0.0448,2.08,-4.07033,0.261
10012683396,DENND3,DENN/MADD domain containing 3,22898,0.360121,0.0448,2.08,-4.07038,0.244
10012678966,CFHR3,complement factor H-related 3,10878,0.360121,0.0448,2.08,-4.07084,0.113
10012665597,SNCG,"synuclein, gamma (breast cancer-specific protein 1)",6623,0.360121,0.0448,2.08,-4.07106,0.14
10012676390,RABAC1,Rab acceptor 1 (prenylated),10567,0.360121,0.0449,2.08,-4.07155,0.136
10012687651,LOC284297,hypothetical LOC284297,284297,0.360311,0.045,2.08,-4.07369,0.187
10012681369,CXXC5,CXXC finger 5,51523,0.360341,0.0451,2.08,-4.07485,0.213
10012687874,CSNK1G2,"casein kinase 1, gamma 2",1455,0.360662,0.0452,2.08,-4.0769,0.139
10012676543,TSPAN2,tetraspanin 2,10100,0.360662,0.0452,2.08,-4.07751,0.385
10012666547,CD9,CD9 molecule,928,0.362265,0.0455,2.07,-4.08327,0.35
10012667769,COX8A,cytochrome c oxidase subunit 8A (ubiquitous),1351,0.362739,0.0458,2.07,-4.08761,0.118
10012681928,DNHD1,dynein heavy chain domain 1,144132,0.362739,0.0458,2.07,-4.08787,0.271
10012685057,CA12,carbonic anhydrase XII,771,0.362758,0.0459,2.07,-4.08947,0.172
10012672741,SPSB1,splA/ryanodine receptor domain and SOCS box containing 1,80176,0.363171,0.046,2.07,-4.0913,0.536
10012689408,C9orf9,chromosome 9 open reading frame 9,11092,0.363572,0.0461,2.07,-4.0937,0.392
10012671611,FOXN3,forkhead box N3,1112,0.363677,0.0461,2.07,-4.09423,0.102
10012683764,ORAI1,ORAI calcium release-activated calcium modulator 1,84876,0.364016,0.0462,2.07,-4.0953,0.146
10012674226,TTTY2,"testis-specific transcript, Y-linked 2",60439,0.364131,0.0463,2.07,-4.09704,0.262
10012684259,HPS1,Hermansky-Pudlak syndrome 1,3257,0.364585,0.0464,2.06,-4.09836,0.135
10012680754,AHDC1,"AT hook, DNA binding motif, containing 1",27245,0.364938,0.0464,2.06,-4.09975,0.209
10012668013,PLP2,proteolipid protein 2 (colonic epithelium-enriched),5355,0.365124,0.0465,2.06,-4.10077,0.129
10012680385,ZNF354C,zinc finger protein 354C,30832,0.365143,0.0465,2.06,-4.1011,0.632
10012671016,OTOR,otoraplin,56914,0.365524,0.0466,2.06,-4.10285,0.121
10012674062,NELL2,NEL-like 2 (chicken),4753,0.366535,0.0468,2.06,-4.1063,0.195
10012674807,ISLR,immunoglobulin superfamily containing leucine-rich repeat,3671,0.368105,0.0471,2.06,-4.11116,0.163
10012686229,TMEM42,transmembrane protein 42,131616,0.368499,0.0472,2.06,-4.11247,0.135
10012685730,AADAC,arylacetamide deacetylase (esterase),13,0.368555,0.0473,2.06,-4.11435,0.448
10012673471,VNN2,vanin 2,8875,0.368555,0.0474,2.05,-4.11604,0.349
10012671889,RRAGC,Ras-related GTP binding C,64121,0.368555,0.0474,2.05,-4.11727,0.139
10012686646,C1orf56,chromosome 1 open reading frame 56,54964,0.368555,0.0474,2.05,-4.11728,0.119
10012688427,MED1,mediator complex subunit 1,5469,0.369452,0.0476,2.05,-4.12052,0.104
10012665707,PDE3A,"phosphodiesterase 3A, cGMP-inhibited",5139,0.369452,0.0476,2.05,-4.12103,0.14
10012678258,HLA-C,"major histocompatibility complex, class I, C",3107,0.370113,0.0478,2.05,-4.12396,0.19
10012668503,GYG1,glycogenin 1,2992,0.370539,0.048,2.05,-4.12722,0.128
10012688433,AQP9,aquaporin 9,366,0.370539,0.048,2.05,-4.12743,0.339
10012680161,CAV1,"caveolin 1, caveolae protein, 22kDa",857,0.370539,0.048,2.05,-4.12774,0.149
10012688143,ADORA2A,adenosine A2a receptor,135,0.370539,0.048,2.05,-4.12781,0.271
10012676511,VENTX,VENT homeobox homolog (Xenopus laevis),27287,0.370961,0.0481,2.05,-4.12955,0.143
10012687979,SOX8,SRY (sex determining region Y)-box 8,30812,0.371274,0.0482,2.05,-4.13117,0.298
10012666838,DISP1,dispatched homolog 1 (Drosophila),84976,0.37137,0.0483,2.05,-4.1322,0.112
10012686180,DNAH7,"dynein, axonemal, heavy chain 7",56171,0.37137,0.0483,2.05,-4.1323,0.413
10012684434,DNAH11,"dynein, axonemal, heavy chain 11",8701,0.37137,0.0483,2.05,-4.13248,0.132
10012681593,FAM107B,"family with sequence similarity 107, member B",83641,0.37192,0.0484,2.04,-4.13434,0.269
10012677602,RGS19,regulator of G-protein signaling 19,10287,0.372717,0.0486,2.04,-4.13696,0.197
10012677018,STAB1,stabilin 1,23166,0.372776,0.0486,2.04,-4.13738,0.316
10012686100,LRRC28,leucine rich repeat containing 28,123355,0.373545,0.0488,2.04,-4.14109,0.195
10012684387,CSPP1,centrosome and spindle pole associated protein 1,79848,0.373575,0.0488,2.04,-4.14144,0.0884
10012685101,TMOD2,tropomodulin 2 (neuronal),29767,0.37407,0.049,2.04,-4.14396,0.203
10012681001,SYT9,synaptotagmin IX,143425,0.374418,0.0491,2.04,-4.14603,0.203
10012667678,C3AR1,complement component 3a receptor 1,719,0.374481,0.0492,2.04,-4.14786,0.279
10012683286,ABCD1,"ATP-binding cassette, sub-family D (ALD), member 1",215,0.375401,0.0494,2.03,-4.15139,0.145
10012685241,KCNMB3,"potassium large conductance calcium-activated channel, subfamily M beta member 3",27094,0.375401,0.0494,2.03,-4.15145,0.435
10012674709,SLC7A9,"solute carrier family 7 (cationic amino acid transporter, y+ system), member 9",11136,0.375734,0.0496,2.03,-4.15398,0.498
10012688652,C20orf24,chromosome 20 open reading frame 24,55969,0.375734,0.0496,2.03,-4.15423,0.12
10012667938,TMEM63A,transmembrane protein 63A,9725,0.375734,0.0496,2.03,-4.15461,0.135
10012681008,CD79B,"CD79b molecule, immunoglobulin-associated beta",974,0.375734,0.0497,2.03,-4.15604,0.239
10012679795,ANKFY1,ankyrin repeat and FYVE domain containing 1,51479,0.375734,0.0499,2.03,-4.15879,0.122
10012676495,TINAG,tubulointerstitial nephritis antigen,27283,0.375734,0.0499,2.03,-4.15919,0.139
10012688434,HLA-DPB1,"major histocompatibility complex, class II, DP beta 1",3115,0.375734,0.05,2.03,-4.16001,0.314
10012671168,SLC25A36,"solute carrier family 25, member 36",55186,0.375785,0.05,2.03,-4.16128,0.197
10012684669,TOMM7,translocase of outer mitochondrial membrane 7 homolog (yeast),54543,0.37619,0.0502,2.03,-4.16392,0.135
10012689141,JUP,junction plakoglobin,3728,0.376215,0.0503,2.03,-4.16519,0.116
10012674414,CASZ1,castor zinc finger 1,54897,0.376215,0.0503,2.03,-4.16555,0.161
10012671390,ROD1,ROD1 regulator of differentiation 1 (S. pombe),9991,0.376637,0.0504,2.03,-4.1671,0.128
10012677210,SP140,SP140 nuclear body protein,11262,0.376637,0.0504,2.03,-4.16726,0.201
10012676773,CARS,cysteinyl-tRNA synthetase,833,0.377185,0.0506,2.02,-4.16977,0.114
