ID,Gene.symbol,Gene.title,Gene.ID,adj.P.Val,P.Value,t,B,logFC
10012670928,BRAP,BRCA1 associated protein,8315,3.12e-13,3.46e-14,9.46025,21.6918,0.278014
10012686738,DDX27,DEAD (Asp-Glu-Ala-Asp) box polypeptide 27,55661,3.19e-13,3.53e-14,9.45514,21.6703,0.248592
10012679686,TRAF3IP2,TRAF3 interacting protein 2,10758,3.3e-13,3.67e-14,9.44635,21.6334,0.412241
10012678506,S100A13,S100 calcium binding protein A13,6284,3.31e-13,3.69e-14,9.44514,21.6283,0.550468
10012688602,IFNB1,"interferon, beta 1, fibroblast",3456,3.51e-13,3.91e-14,9.43103,21.5689,1.10935
10012675304,TMEM50A,transmembrane protein 50A,23585,3.53e-13,3.95e-14,9.42886,21.5598,0.222079
10012673575,ORAOV1,oral cancer overexpressed 1,220064,3.56e-13,3.98e-14,9.42677,21.551,0.261807
10012671224,TCTE3,t-complex-associated-testis-expressed 3,6991,3.58e-13,4.01e-14,9.42508,21.5439,0.450527
10012677889,LOC283508,hypothetical protein LOC283508,283508,3.62e-13,4.06e-14,9.42228,21.5321,0.526413
10012685602,UBAP2,ubiquitin associated protein 2,55833,3.63e-13,4.07e-14,9.42176,21.5299,0.242704
10012676378,PFAS,phosphoribosylformylglycinamidine synthase (FGAR amidotransferase),5198,3.68e-13,4.13e-14,9.41848,21.5161,0.340525
10012679853,EBNA1BP2,EBNA1 binding protein 2,10969,3.71e-13,4.17e-14,9.41612,21.5062,0.25305
10012681849,DECR2,"2,4-dienoyl CoA reductase 2, peroxisomal",26063,3.72e-13,4.18e-14,9.41533,21.5028,0.263664
10012666424,IRF4,interferon regulatory factor 4,3662,3.73e-13,4.19e-14,9.41459,21.4997,1.08577
10012685621,SUGT1,"SGT1, suppressor of G2 allele of SKP1 (S. cerevisiae)",10910,3.74e-13,4.2e-14,9.41403,21.4974,0.422827
10012685195,EIF3B,"eukaryotic translation initiation factor 3, subunit B",8662,3.75e-13,4.21e-14,9.41362,21.4956,0.369386
10012667731,GTF3C3,"general transcription factor IIIC, polypeptide 3, 102kDa",9330,3.83e-13,4.32e-14,9.40747,21.4697,0.216714
10012675334,SHFM1,split hand/foot malformation (ectrodactyly) type 1,7979,3.86e-13,4.36e-14,9.40531,21.4607,0.282636
10012665634,AMD1,adenosylmethionine decarboxylase 1,262,3.87e-13,4.38e-14,9.40458,21.4576,0.541249
10012678102,RPL26L1,ribosomal protein L26-like 1,51121,3.91e-13,4.42e-14,9.40194,21.4465,0.211246
10012680864,CCDC76,coiled-coil domain containing 76,54482,4.03e-13,4.56e-14,9.39461,21.4156,0.348212
10012673083,LANCL1,LanC lantibiotic synthetase component C-like 1 (bacterial),10314,4.05e-13,4.6e-14,9.39289,21.4084,0.436648
10012678035,LOC153346,hypothetical protein LOC153346,153346,4.08e-13,4.63e-14,9.39097,21.4003,0.530527
10012684957,USP48,ubiquitin specific peptidase 48,84196,4.08e-13,4.64e-14,9.39068,21.3991,0.421118
10012667967,NUP160,nucleoporin 160kDa,23279,4.1e-13,4.66e-14,9.3898,21.3954,0.367711
10012679029,LSM7,"LSM7 homolog, U6 small nuclear RNA associated (S. cerevisiae)",51690,4.13e-13,4.7e-14,9.38781,21.387,0.299125
10012667481,GRAP,GRB2-related adaptor protein,10750,4.2e-13,4.79e-14,9.38294,21.3665,0.441638
10012667675,BYSL,bystin-like,705,4.27e-13,4.88e-14,9.3789,21.3495,0.298889
10012667826,DLG1,"discs, large homolog 1 (Drosophila)",1739,4.39e-13,5.01e-14,9.37252,21.3226,0.303252
10012684283,C17orf48,chromosome 17 open reading frame 48,56985,4.4e-13,5.03e-14,9.37156,21.3186,0.463552
10012677569,STAG1,stromal antigen 1,10274,4.46e-13,5.11e-14,9.36808,21.3039,0.297949
10012669675,PCM1,pericentriolar material 1,5108,4.49e-13,5.14e-14,9.36626,21.2962,0.406526
10012685493,STYK1,serine/threonine/tyrosine kinase 1,55359,4.77e-13,5.49e-14,9.35097,21.2319,0.664051
10012665203,LRBA,"LPS-responsive vesicle trafficking, beach and anchor containing",987,4.78e-13,5.51e-14,9.3501,21.2282,0.442192
10012669453,MORF4L2,mortality factor 4 like 2,9643,4.8e-13,5.53e-14,9.34908,21.2239,0.381139
10012671665,GCSH,glycine cleavage system protein H (aminomethyl carrier),2653,4.81e-13,5.55e-14,9.34849,21.2214,0.302848
10012673534,MPZL1,myelin protein zero-like 1,9019,4.82e-13,5.56e-14,9.34792,21.219,0.517846
10012678101,ZNF236,zinc finger protein 236,7776,5.02e-13,5.8e-14,9.33801,21.1773,0.427827
10012675338,DNAJB4,"DnaJ (Hsp40) homolog, subfamily B, member 4",11080,5.1e-13,5.89e-14,9.33415,21.161,0.593444
10012681152,KIAA1328,KIAA1328,57536,5.19e-13,6e-14,9.32981,21.1428,0.25441
10012675434,KPTN,kaptin (actin binding protein),11133,5.21e-13,6.03e-14,9.32877,21.1383,0.241169
10012679811,ZBTB39,zinc finger and BTB domain containing 39,9880,5.38e-13,6.24e-14,9.32064,21.1041,0.588221
10012675374,KRR1,"KRR1, small subunit (SSU) processome component, homolog (yeast)",11103,5.46e-13,6.34e-14,9.31691,21.0884,0.315065
10012679449,PGM2L1,phosphoglucomutase 2-like 1,283209,5.49e-13,6.38e-14,9.31538,21.0819,0.410444
10012667486,SNX6,sorting nexin 6,58533,5.49e-13,6.39e-14,9.31514,21.0809,0.334406
10012676790,FADS3,fatty acid desaturase 3,3995,5.61e-13,6.53e-14,9.30981,21.0585,0.502145
10012677050,OPA1,optic atrophy 1 (autosomal dominant),4976,5.67e-13,6.61e-14,9.30694,21.0464,0.338493
10012668306,KCTD6,potassium channel tetramerisation domain containing 6,200845,5.8e-13,6.76e-14,9.3015,21.0234,0.392471
10012677930,SLC35B4,"solute carrier family 35, member B4",84912,5.86e-13,6.84e-14,9.29898,21.0128,0.479833
10012669319,FZD7,frizzled homolog 7 (Drosophila),8324,5.89e-13,6.88e-14,9.29757,21.0069,0.894706
10012678023,VPS36,vacuolar protein sorting 36 homolog (S. cerevisiae),51028,5.9e-13,6.9e-14,9.29674,21.0034,0.246836
10012686975,C2CD2,C2 calcium-dependent domain containing 2,25966,5.93e-13,6.94e-14,9.29532,20.9974,0.868921
10012665686,MAP4,microtubule-associated protein 4,4134,5.98e-13,7e-14,9.29347,20.9896,0.287181
10012686215,ACVR1,"activin A receptor, type I",90,6.02e-13,7.05e-14,9.29165,20.9819,0.456264
10012688462,ASCC3,activating signal cointegrator 1 complex subunit 3,10973,6.19e-13,7.25e-14,9.28506,20.9541,0.367404
10012677468,FARS2,"phenylalanyl-tRNA synthetase 2, mitochondrial",10667,6.19e-13,7.27e-14,9.28457,20.9521,0.327377
10012671545,HSD17B6,hydroxysteroid (17-beta) dehydrogenase 6 homolog (mouse),8630,6.27e-13,7.36e-14,9.28143,20.9389,0.679583
10012671657,EIF3A,"eukaryotic translation initiation factor 3, subunit A",8661,6.36e-13,7.47e-14,9.27798,20.9243,0.437174
10012678841,LOC100128822,hypothetical protein LOC100128822,100128822,6.6e-13,7.78e-14,9.2686,20.8848,0.329407
10012685967,SERF1A,small EDRK-rich factor 1A (telomeric),8293,6.69e-13,7.89e-14,9.26516,20.8703,0.260985
10012665601,FSCN1,"fascin homolog 1, actin-bundling protein (Strongylocentrotus purpuratus)",6624,6.71e-13,7.91e-14,9.26443,20.8672,0.31682
10012683879,ETNK2,ethanolamine kinase 2,55224,6.81e-13,8.04e-14,9.26081,20.8519,0.611955
10012673612,SLC7A6,"solute carrier family 7 (cationic amino acid transporter, y+ system), member 6",9057,6.88e-13,8.12e-14,9.25831,20.8414,0.28727
10012672951,TRAF5,TNF receptor-associated factor 5,7188,7.04e-13,8.32e-14,9.2527,20.8177,0.518092
10012676092,HOPX,HOP homeobox,84525,7.05e-13,8.34e-14,9.25192,20.8144,0.870426
10012680206,TSGA14,"testis specific, 14",95681,7.25e-13,8.6e-14,9.24482,20.7845,0.308721
10012670280,PCNP,PEST proteolytic signal containing nuclear protein,57092,7.26e-13,8.62e-14,9.24434,20.7825,0.331963
10012667799,NAT11,N-acetyltransferase 11,79829,7.27e-13,8.62e-14,9.24414,20.7816,0.243216
10012684401,CLIP4,"CAP-GLY domain containing linker protein family, member 4",79745,7.35e-13,8.73e-14,9.24116,20.7691,0.802675
10012679340,MOBKL1A,"MOB1, Mps One Binder kinase activator-like 1A (yeast)",92597,7.36e-13,8.75e-14,9.24068,20.767,0.533849
10012670497,RANBP3,RAN binding protein 3,8498,7.45e-13,8.86e-14,9.23763,20.7542,0.171244
10012678321,CLPX,ClpX caseinolytic peptidase X homolog (E. coli),10845,7.62e-13,9.07e-14,9.23214,20.731,0.218561
10012675699,CIB2,calcium and integrin binding family member 2,10518,7.71e-13,9.19e-14,9.22918,20.7186,0.352912
10012678057,CDK5RAP1,CDK5 regulatory subunit associated protein 1,51654,7.74e-13,9.23e-14,9.22801,20.7136,0.175789
10012665774,PELI3,pellino homolog 3 (Drosophila),246330,7.85e-13,9.38e-14,9.22432,20.698,0.460999
10012665795,ATP1B1,"ATPase, Na+/K+ transporting, beta 1 polypeptide",481,7.89e-13,9.44e-14,9.22278,20.6916,0.529427
10012684961,ANKRD10,ankyrin repeat domain 10,55608,7.97e-13,9.54e-14,9.22019,20.6806,0.349323
10012667410,KATNAL2,katanin p60 subunit A-like 2,83473,8.04e-13,9.62e-14,9.21822,20.6723,0.70585
10012666204,MEST,mesoderm specific transcript homolog (mouse),4232,8.1e-13,9.71e-14,9.21613,20.6635,0.622362
10012677068,DHX33,DEAH (Asp-Glu-Ala-His) box polypeptide 33,56919,8.21e-13,9.86e-14,9.21242,20.6479,0.331855
10012666246,SSRP1,structure specific recognition protein 1,6749,8.35e-13,1e-13,9.20832,20.6305,0.311327
10012672465,PCK2,phosphoenolpyruvate carboxykinase 2 (mitochondrial),5106,8.46e-13,1.02e-13,9.20497,20.6164,0.41145
10012688331,RHBDD3,rhomboid domain containing 3,25807,8.47e-13,1.02e-13,9.20481,20.6157,0.263538
10012670490,EIF5A2,eukaryotic translation initiation factor 5A2,56648,8.82e-13,1.06e-13,9.19456,20.5725,0.46577
10012677017,IFT172,intraflagellar transport 172 homolog (Chlamydomonas),26160,8.83e-13,1.06e-13,9.19429,20.5714,0.226582
10012688958,PUS3,pseudouridylate synthase 3,83480,8.84e-13,1.07e-13,9.19375,20.5691,0.348449
10012685867,XPA,"xeroderma pigmentosum, complementation group A",7507,8.89e-13,1.07e-13,9.19252,20.5639,0.412494
10012667841,PARP11,"poly (ADP-ribose) polymerase family, member 11",57097,9.2e-13,1.11e-13,9.18417,20.5287,0.284056
10012672234,ILF2,"interleukin enhancer binding factor 2, 45kDa",3608,9.45e-13,1.14e-13,9.17744,20.5003,0.216973
10012674127,CHAF1B,"chromatin assembly factor 1, subunit B (p60)",8208,9.49e-13,1.15e-13,9.17646,20.4961,0.395821
10012679607,DCTN4,dynactin 4 (p62),51164,9.65e-13,1.17e-13,9.17195,20.4771,0.434108
10012669484,PSMD11,"proteasome (prosome, macropain) 26S subunit, non-ATPase, 11",5717,1.02e-12,1.24e-13,9.15783,20.4175,0.184533
10012684350,NAPB,"N-ethylmaleimide-sensitive factor attachment protein, beta",63908,1.04e-12,1.27e-13,9.15285,20.3965,0.268941
10012684994,PEX7,peroxisomal biogenesis factor 7,5191,1.06e-12,1.29e-13,9.14834,20.3774,0.37718
10012682025,CHCHD8,coiled-coil-helix-coiled-coil-helix domain containing 8,51287,1.07e-12,1.3e-13,9.14696,20.3716,0.272967
10012666388,PHLDB3,"pleckstrin homology-like domain, family B, member 3",653583,1.07e-12,1.3e-13,9.14684,20.3711,0.355308
10012674642,DPH4,"DPH4, JJJ3 homolog (S. cerevisiae)",120526,1.07e-12,1.31e-13,9.14598,20.3675,0.814637
10012672199,ETS2,v-ets erythroblastosis virus E26 oncogene homolog 2 (avian),2114,1.09e-12,1.33e-13,9.14181,20.3499,0.368181
10012678674,CD200,CD200 molecule,4345,1.1e-12,1.34e-13,9.13934,20.3395,0.629693
10012665637,SNRPC,small nuclear ribonucleoprotein polypeptide C,6631,1.11e-12,1.36e-13,9.137,20.3296,0.240749
10012670873,KHDC1,KH homology domain containing 1,80759,1.11e-12,1.36e-13,9.13669,20.3283,0.593427
10012678978,GLO1,glyoxalase I,2739,1.12e-12,1.37e-13,9.13558,20.3236,0.237849
10012683233,ENDOD1,endonuclease domain containing 1,23052,1.13e-12,1.38e-13,9.13291,20.3123,0.50605
10012687632,NUDCD1,NudC domain containing 1,84955,1.13e-12,1.38e-13,9.13288,20.3122,0.70426
10012685164,COQ10A,coenzyme Q10 homolog A (S. cerevisiae),93058,1.13e-12,1.39e-13,9.13194,20.3082,0.289705
10012686578,C1orf27,chromosome 1 open reading frame 27,54953,1.14e-12,1.39e-13,9.13059,20.3025,0.432032
10012672157,NXT1,NTF2-like export factor 1,29107,1.15e-12,1.41e-13,9.1287,20.2945,0.253067
10012667780,UBE2N,"ubiquitin-conjugating enzyme E2N (UBC13 homolog, yeast)",7334,1.16e-12,1.42e-13,9.12695,20.2872,0.23462
10012673590,SH2D2A,SH2 domain protein 2A,9047,1.17e-12,1.43e-13,9.12402,20.2748,0.599252
10012682288,RSL1D1,ribosomal L1 domain containing 1,26156,1.19e-12,1.46e-13,9.12032,20.2591,0.274455
10012679777,TAF9,"TAF9 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 32kDa",6880,1.19e-12,1.46e-13,9.11922,20.2545,0.361792
10012670791,SAFB,scaffold attachment factor B,6294,1.2e-12,1.47e-13,9.11795,20.2491,0.186776
10012680024,RHOBTB3,Rho-related BTB domain containing 3,22836,1.21e-12,1.49e-13,9.11488,20.2362,0.405463
10012665899,RPL17,ribosomal protein L17,6139,1.21e-12,1.49e-13,9.11479,20.2358,0.291087
10012666881,SUV39H2,suppressor of variegation 3-9 homolog 2 (Drosophila),79723,1.25e-12,1.54e-13,9.10648,20.2007,0.394265
10012667874,UQCRC2,ubiquinol-cytochrome c reductase core protein II,7385,1.28e-12,1.57e-13,9.10222,20.1827,0.171846
10012678602,HLA-F,"major histocompatibility complex, class I, F",3134,1.3e-12,1.61e-13,9.09672,20.1595,0.301851
10012672104,CNOT10,"CCR4-NOT transcription complex, subunit 10",25904,1.36e-12,1.68e-13,9.08687,20.1179,0.200973
10012685995,FUBP1,far upstream element (FUSE) binding protein 1,8880,1.38e-12,1.72e-13,9.08184,20.0967,0.657056
10012680671,CLSTN1,calsyntenin 1,22883,1.39e-12,1.73e-13,9.08044,20.0907,0.326881
10012666878,TCF12,"transcription factor 12 (HTF4, helix-loop-helix transcription factors 4)",6938,1.4e-12,1.74e-13,9.0789,20.0842,0.32448
10012682741,THAP9,THAP domain containing 9,79725,1.4e-12,1.74e-13,9.07855,20.0827,0.49713
10012673877,PRAME,preferentially expressed antigen in melanoma,23532,1.41e-12,1.74e-13,9.07787,20.0799,0.763964
10012673290,LRP8,"low density lipoprotein receptor-related protein 8, apolipoprotein e receptor",7804,1.41e-12,1.75e-13,9.0768,20.0754,0.599756
10012677819,C11orf1,chromosome 11 open reading frame 1,64776,1.48e-12,1.84e-13,9.06567,20.0283,0.346833
10012671501,EPRS,glutamyl-prolyl-tRNA synthetase,2058,1.56e-12,1.95e-13,9.05179,19.9697,0.309081
10012668689,TARBP2,TAR (HIV-1) RNA binding protein 2,6895,1.58e-12,1.97e-13,9.0497,19.9608,0.291932
10012669841,ZNF709,zinc finger protein 709,163051,1.59e-12,1.98e-13,9.04767,19.9523,0.943692
10012685473,PON2,paraoxonase 2,5445,1.59e-12,1.99e-13,9.04679,19.9486,0.486495
10012682795,MTERFD1,MTERF domain containing 1,51001,1.6e-12,2e-13,9.0458,19.9444,0.309526
10012681504,ZNF771,zinc finger protein 771,51333,1.6e-12,2e-13,9.04536,19.9425,0.528763
10012676768,LOC144486,hypothetical protein LOC144486,144486,1.61e-12,2.02e-13,9.04327,19.9337,0.699156
10012671586,CCNC,cyclin C,892,1.63e-12,2.04e-13,9.04093,19.9238,0.535227
10012666294,MNAT1,"menage a trois homolog 1, cyclin H assembly factor (Xenopus laevis)",4331,1.64e-12,2.06e-13,9.0391,19.9161,0.302474
10012683197,DNM3,dynamin 3,26052,1.69e-12,2.12e-13,9.03199,19.886,0.981023
10012689417,RHBDD1,rhomboid domain containing 1,84236,1.69e-12,2.12e-13,9.03148,19.8839,0.248466
10012676363,ZNF146,zinc finger protein 146,7705,1.74e-12,2.19e-13,9.02433,19.8537,0.425712
10012671801,SFMBT2,Scm-like with four mbt domains 2,57713,1.75e-12,2.2e-13,9.02318,19.8488,0.929932
10012688548,EPB41L2,erythrocyte membrane protein band 4.1-like 2,2037,1.82e-12,2.29e-13,9.01325,19.8068,0.380529
10012688700,RPUSD2,RNA pseudouridylate synthase domain containing 2,27079,1.87e-12,2.36e-13,9.00621,19.7771,0.327141
10012679546,MGC24039,hypothetical protein MGC24039,160518,1.87e-12,2.36e-13,9.00612,19.7767,1.09363
10012674581,SERPINI2,"serpin peptidase inhibitor, clade I (pancpin), member 2",5276,1.89e-12,2.38e-13,9.00432,19.7691,1.18299
10012675511,HIBCH,3-hydroxyisobutyryl-Coenzyme A hydrolase,26275,1.89e-12,2.39e-13,9.00354,19.7658,0.475374
10012686950,FAM84B,"family with sequence similarity 84, member B",157638,1.92e-12,2.43e-13,8.99924,19.7476,0.591602
10012685815,ZC3H14,zinc finger CCCH-type containing 14,79882,1.99e-12,2.53e-13,8.99027,19.7097,0.243375
10012667702,TXNRD1,thioredoxin reductase 1,7296,1.99e-12,2.53e-13,8.99019,19.7094,0.259406
10012688132,PREP,prolyl endopeptidase,5550,2e-12,2.54e-13,8.98939,19.706,0.352015
10012679096,SEPT11,septin 11,55752,2.02e-12,2.56e-13,8.98731,19.6972,0.348177
10012676135,C5orf33,chromosome 5 open reading frame 33,133686,2.08e-12,2.65e-13,8.97966,19.6649,0.382429
10012668556,DRG1,developmentally regulated GTP binding protein 1,4733,2.11e-12,2.69e-13,8.97602,19.6494,0.29232
10012667495,ERLIN2,ER lipid raft associated 2,11160,2.12e-12,2.7e-13,8.97517,19.6459,0.313145
10012676497,GIPC1,"GIPC PDZ domain containing family, member 1",10755,2.15e-12,2.73e-13,8.97214,19.633,0.433705
10012665208,NLK,nemo-like kinase,51701,2.17e-12,2.76e-13,8.96985,19.6234,0.406702
10012686532,CROT,carnitine O-octanoyltransferase,54677,2.21e-12,2.82e-13,8.96494,19.6026,0.450109
10012686487,ATP6V0A2,"ATPase, H+ transporting, lysosomal V0 subunit a2",23545,2.24e-12,2.85e-13,8.96182,19.5894,0.321762
10012668543,CITED1,"Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 1",4435,2.27e-12,2.9e-13,8.95816,19.574,0.719799
10012668988,POLR3G,polymerase (RNA) III (DNA directed) polypeptide G (32kD),10622,2.27e-12,2.9e-13,8.95813,19.5738,0.990268
10012673671,SAP130,"Sin3A-associated protein, 130kDa",79595,2.28e-12,2.91e-13,8.95717,19.5697,0.162034
10012678437,BNIP1,BCL2/adenovirus E1B 19kDa interacting protein 1,662,2.29e-12,2.93e-13,8.95539,19.5622,0.287664
10012679703,GORASP2,"golgi reassembly stacking protein 2, 55kDa",26003,2.31e-12,2.96e-13,8.9531,19.5526,0.272091
10012670420,DDHD1,DDHD domain containing 1,80821,2.33e-12,2.98e-13,8.95135,19.5452,0.392621
10012679739,RNF138,ring finger protein 138,51444,2.35e-12,3.01e-13,8.94906,19.5354,0.453663
10012675366,NPEPPS,aminopeptidase puromycin sensitive,9520,2.35e-12,3.01e-13,8.94894,19.535,0.406462
10012668116,EIF5A,eukaryotic translation initiation factor 5A,1984,2.38e-12,3.05e-13,8.94623,19.5235,0.291539
10012675492,DCUN1D4,"DCN1, defective in cullin neddylation 1, domain containing 4 (S. cerevisiae)",23142,2.42e-12,3.11e-13,8.94154,19.5037,0.416675
10012665748,MDK,midkine (neurite growth-promoting factor 2),4192,2.46e-12,3.16e-13,8.93793,19.4884,0.432319
10012681037,CFHR1,complement factor H-related 1,3078,2.48e-12,3.19e-13,8.93549,19.4781,0.79943
10012672844,MRPS28,mitochondrial ribosomal protein S28,28957,2.48e-12,3.2e-13,8.93512,19.4765,0.282613
10012678243,TARDBP,TAR DNA binding protein,23435,2.52e-12,3.24e-13,8.93193,19.463,0.265027
10012681222,NF2,neurofibromin 2 (merlin),4771,2.65e-12,3.42e-13,8.91951,19.4105,0.259542
10012684799,CCNJ,cyclin J,54619,2.72e-12,3.52e-13,8.91221,19.3796,0.376316
10012675375,CNKSR1,connector enhancer of kinase suppressor of Ras 1,10256,2.73e-12,3.54e-13,8.91122,19.3754,0.389305
10012667310,CRYZ,"crystallin, zeta (quinone reductase)",1429,2.75e-12,3.56e-13,8.90977,19.3693,0.473281
10012672483,PIGH,"phosphatidylinositol glycan anchor biosynthesis, class H",5283,2.76e-12,3.57e-13,8.90885,19.3654,0.215345
10012668196,CYHR1,cysteine/histidine-rich 1,50626,2.85e-12,3.7e-13,8.90077,19.3312,0.322562
10012687368,AP2B1,"adaptor-related protein complex 2, beta 1 subunit",163,2.93e-12,3.81e-13,8.89381,19.3018,0.23375
10012680848,UBE2Q2,ubiquitin-conjugating enzyme E2Q family member 2,92912,2.93e-12,3.81e-13,8.89356,19.3007,0.477233
10012669191,TOMM22,translocase of outer mitochondrial membrane 22 homolog (yeast),56993,2.94e-12,3.82e-13,8.89295,19.2981,0.251291
10012688031,BCL2,B-cell CLL/lymphoma 2,596,2.98e-12,3.88e-13,8.88974,19.2846,0.591848
10012667527,RTKN,rhotekin,6242,3.06e-12,3.99e-13,8.88268,19.2547,0.38458
10012668657,PPP1CC,"protein phosphatase 1, catalytic subunit, gamma isoform",5501,3.12e-12,4.07e-13,8.87837,19.2364,0.330782
10012675859,NR1H3,"nuclear receptor subfamily 1, group H, member 3",10062,3.2e-12,4.18e-13,8.87186,19.2089,0.492495
10012688965,MPHOSPH9,M-phase phosphoprotein 9,10198,3.23e-12,4.23e-13,8.86925,19.1979,0.366416
10012677442,BOLA3,bolA homolog 3 (E. coli),388962,3.23e-12,4.23e-13,8.86917,19.1975,0.339425
10012681385,GOLIM4,golgi integral membrane protein 4,27333,3.28e-12,4.31e-13,8.86497,19.1798,0.411261
10012684098,GAMT,guanidinoacetate N-methyltransferase,2593,3.33e-12,4.36e-13,8.86183,19.1665,0.231952
10012677771,LRRC51,leucine rich repeat containing 51,220074,3.34e-12,4.39e-13,8.86048,19.1608,0.522448
10012668920,PSMA5,"proteasome (prosome, macropain) subunit, alpha type, 5",5686,3.35e-12,4.4e-13,8.8597,19.1574,0.214532
10012674898,HOMER2,homer homolog 2 (Drosophila),9455,3.45e-12,4.54e-13,8.85261,19.1275,0.821008
10012688139,ADH5,"alcohol dehydrogenase 5 (class III), chi polypeptide",128,3.45e-12,4.54e-13,8.85256,19.1273,0.261948
10012671181,CRYZL1,"crystallin, zeta (quinone reductase)-like 1",9946,3.5e-12,4.6e-13,8.8493,19.1134,0.344761
10012684015,PBXIP1,pre-B-cell leukemia homeobox interacting protein 1,57326,3.5e-12,4.62e-13,8.84865,19.1107,0.296354
10012667201,GPR180,G protein-coupled receptor 180,160897,3.52e-12,4.64e-13,8.84729,19.105,0.351082
10012673153,TWSG1,twisted gastrulation homolog 1 (Drosophila),57045,3.6e-12,4.75e-13,8.84188,19.082,0.771102
10012687025,BTF3,basic transcription factor 3,689,3.67e-12,4.85e-13,8.83714,19.062,0.265562
10012669240,SCMH1,sex comb on midleg homolog 1 (Drosophila),22955,3.67e-12,4.85e-13,8.83696,19.0612,0.30865
10012687068,PDS5A,"PDS5, regulator of cohesion maintenance, homolog A (S. cerevisiae)",23244,3.68e-12,4.86e-13,8.83633,19.0586,0.315143
10012682692,TRIM24,tripartite motif-containing 24,8805,3.71e-12,4.91e-13,8.83432,19.0501,0.327255
10012678636,TRUB1,TruB pseudouridine (psi) synthase homolog 1 (E. coli),142940,3.71e-12,4.92e-13,8.83384,19.048,0.468865
10012668227,LOC203547,hypothetical protein LOC203547,203547,3.71e-12,4.92e-13,8.83368,19.0474,0.35568
10012675918,ZMYM2,"zinc finger, MYM-type 2",7750,3.72e-12,4.93e-13,8.83339,19.0462,0.377098
10012683192,ELAC2,elaC homolog 2 (E. coli),60528,3.77e-12,5e-13,8.82976,19.0307,0.23073
10012668011,PLN,phospholamban,5350,3.79e-12,5.03e-13,8.82835,19.0248,0.90842
10012674585,EIF2B2,"eukaryotic translation initiation factor 2B, subunit 2 beta, 39kDa",8892,3.8e-12,5.05e-13,8.82731,19.0204,0.248845
10012669445,FADS2,fatty acid desaturase 2,9415,3.82e-12,5.08e-13,8.82629,19.0161,0.443149
10012670258,SYNCRIP,"synaptotagmin binding, cytoplasmic RNA interacting protein",10492,3.86e-12,5.13e-13,8.82371,19.0051,0.436763
10012686842,RBM15,RNA binding motif protein 15,64783,3.96e-12,5.27e-13,8.81756,18.9791,0.449988
10012684922,PCID2,PCI domain containing 2,55795,3.97e-12,5.29e-13,8.8165,18.9746,0.272287
10012667100,MDN1,"MDN1, midasin homolog (yeast)",23195,4.06e-12,5.42e-13,8.81086,18.9508,0.372211
10012666569,CD47,CD47 molecule,961,4.08e-12,5.45e-13,8.80973,18.946,0.482808
10012687799,LOC730051,similar to hCG2044798,730051,4.11e-12,5.5e-13,8.80754,18.9367,0.300098
10012688884,TIGD2,tigger transposable element derived 2,166815,4.17e-12,5.58e-13,8.80399,18.9217,0.324444
10012687226,HERC6,hect domain and RLD 6,55008,4.2e-12,5.61e-13,8.8026,18.9158,0.318912
10012674332,CNOT8,"CCR4-NOT transcription complex, subunit 8",9337,4.29e-12,5.75e-13,8.79701,18.8921,0.331981
10012678013,GOLT1B,golgi transport 1 homolog B (S. cerevisiae),51026,4.37e-12,5.85e-13,8.79287,18.8746,0.32542
10012671180,FBXL10,F-box and leucine-rich repeat protein 10,84678,4.39e-12,5.89e-13,8.79118,18.8675,0.374693
10012684630,TBC1D19,"TBC1 domain family, member 19",55296,4.58e-12,6.16e-13,8.78061,18.8227,0.312577
10012683019,CHML,choroideremia-like (Rab escort protein 2),1122,4.58e-12,6.17e-13,8.7804,18.8218,0.332775
10012684286,BMP2K,BMP2 inducible kinase,55589,4.61e-12,6.21e-13,8.77886,18.8153,0.293038
10012677047,KIAA0564,KIAA0564,23078,4.62e-12,6.22e-13,8.77848,18.8137,0.265639
10012668594,ZNF85,zinc finger protein 85,7639,4.62e-12,6.23e-13,8.77808,18.812,0.577473
10012678409,ME3,"malic enzyme 3, NADP(+)-dependent, mitochondrial",10873,4.62e-12,6.23e-13,8.77797,18.8116,0.522231
10012683477,ZFP64,zinc finger protein 64 homolog (mouse),55734,4.64e-12,6.27e-13,8.77673,18.8063,0.36428
10012674820,QPRT,quinolinate phosphoribosyltransferase (nicotinate-nucleotide pyrophosphorylase (carboxylating)),23475,4.69e-12,6.34e-13,8.7739,18.7943,0.376367
10012681660,RPL23A,ribosomal protein L23a,6147,4.73e-12,6.39e-13,8.77207,18.7866,0.286086
10012670453,REXO4,"REX4, RNA exonuclease 4 homolog (S. cerevisiae)",57109,4.87e-12,6.6e-13,8.76469,18.7553,0.281314
10012680994,UBE2Z,ubiquitin-conjugating enzyme E2Z,65264,4.99e-12,6.76e-13,8.75881,18.7304,0.198758
10012672752,ARHGAP5,Rho GTPase activating protein 5,394,5.01e-12,6.79e-13,8.75782,18.7262,0.477534
10012688737,DIS3L2,DIS3 mitotic control homolog (S. cerevisiae)-like 2,129563,5.01e-12,6.79e-13,8.75773,18.7259,0.350689
